                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                 1.4693,                0.94425,                0.97327,                      0,                      0,                      0,                      0,                 3.4352,                 2.9889,                 1.6062,             0.00046894,             0.00046894,             0.00046894
                     38,                 2.5232,                 1.1911,                 1.2588,                      0,                      0,                      0,                      0,                 3.5116,                 3.0481,                 1.6343,             0.00047409,             0.00047409,             0.00047409
                     39,                 1.6851,                0.99965,                0.96519,                      0,                      0,                      0,                      0,                 3.5116,                 3.0481,                 1.6343,             0.00047884,             0.00047884,             0.00047884
                     40,                 1.3771,                0.93739,                0.94466,                      0,                      0,                      0,                      0,                 3.5567,                 3.0819,                 1.6466,              0.0004832,              0.0004832,              0.0004832
                     41,                 1.4505,                0.96631,                0.97002,                      0,                      0,                      0,                      0,                 3.5567,                 3.0819,                 1.6466,             0.00048716,             0.00048716,             0.00048716
                     42,                  1.329,                0.84358,                0.94031,                      0,                      0,                      0,                      0,                 3.6959,                 3.1728,                 1.7189,             0.00049073,             0.00049073,             0.00049073
                     43,                 1.5341,                 1.0007,                0.94586,                      0,                      0,                      0,                      0,                 3.6959,                 3.1728,                 1.7189,              0.0004939,              0.0004939,              0.0004939
                     44,                 1.5335,                0.95833,                0.93214,                      0,                      0,                      0,                      0,                  3.836,                 3.2696,                 1.7604,             0.00049667,             0.00049667,             0.00049667
                     45,                  1.619,                0.93483,                0.92503,                      0,                      0,                      0,                      0,                  3.836,                 3.2696,                 1.7604,             0.00049905,             0.00049905,             0.00049905
                     46,                 1.4163,                0.91578,                0.95915,                      0,                      0,                      0,                      0,                 3.8916,                 3.3619,                 1.7759,             0.00050103,             0.00050103,             0.00050103
                     47,                 1.5903,                0.90732,                0.95269,                      0,                      0,                      0,                      0,                 3.8916,                 3.3619,                 1.7759,             0.00050262,             0.00050262,             0.00050262
                     48,                 1.4697,                0.92826,                 1.0246,                      0,                      0,                      0,                      0,                 3.9023,                    3.4,                 1.7886,             0.00050381,             0.00050381,             0.00050381
                     49,                 1.7536,                  1.076,                0.97057,                      0,                      0,                      0,                      0,                 3.9023,                    3.4,                 1.7886,              0.0005046,              0.0005046,              0.0005046
                     50,                 1.7656,                 1.0846,                0.97856,                      0,                      0,                      0,                      0,                 3.9045,                 3.4651,                  1.788,               0.000505,               0.000505,               0.000505
                     51,                 1.9584,                 1.0311,                0.96856,                      0,                      0,                      0,                      0,                 3.9045,                 3.4651,                  1.788,               0.000505,               0.000505,               0.000505
                     52,                 2.1789,                 1.0498,                0.98856,                      0,                      0,                      0,                      0,                 3.9045,                 3.4651,                  1.788,             0.00050461,             0.00050461,             0.00050461
                     53,                 1.4347,                0.85589,                 0.9863,                      0,                      0,                      0,                      0,                 3.8383,                 3.4788,                 1.7607,             0.00050382,             0.00050382,             0.00050382
                     54,                 1.4086,                0.86513,                 0.9226,                      0,                      0,                      0,                      0,                 3.8383,                 3.4788,                 1.7607,             0.00050263,             0.00050263,             0.00050263
                     55,                 1.8915,                 1.0051,                0.94213,                      0,                      0,                      0,                      0,                 3.8383,                 3.4788,                 1.7607,             0.00050105,             0.00050105,             0.00050105
                     56,                 2.0144,                 1.0427,                0.95368,                      0,                      0,                      0,                      0,                 3.8466,                 3.4993,                 1.7565,             0.00049907,             0.00049907,             0.00049907
                     57,                 1.9303,                0.96404,                0.98344,                      0,                      0,                      0,                      0,                 3.8466,                 3.4993,                 1.7565,              0.0004967,              0.0004967,              0.0004967
                     58,                  1.433,                0.90605,                0.91729,                      0,                      0,                      0,                      0,                 3.8466,                 3.4993,                 1.7565,             0.00049393,             0.00049393,             0.00049393
                     59,                  1.309,                0.83322,                0.97192,                      0,                      0,                      0,                      0,                 3.8683,                 3.4088,                 1.7657,             0.00049076,             0.00049076,             0.00049076
                     60,                 1.1734,                  0.839,                0.89342,                      0,                      0,                      0,                      0,                 3.8683,                 3.4088,                 1.7657,              0.0004872,              0.0004872,              0.0004872
                     61,                  1.958,                 1.0988,                0.92246,                      0,                      0,                      0,                      0,                 3.8683,                 3.4088,                 1.7657,             0.00048324,             0.00048324,             0.00048324
                     62,                 2.0497,                 1.0523,                0.95482,                      0,                      0,                      0,                      0,                 3.9241,                 3.3792,                 1.7867,             0.00047889,             0.00047889,             0.00047889
                     63,                 1.6217,                0.91693,                 0.9857,                      0,                      0,                      0,                      0,                 3.9241,                 3.3792,                 1.7867,             0.00047414,             0.00047414,             0.00047414
                     64,                 1.2174,                0.80312,                0.90013,                      0,                      0,                      0,                      0,                 3.9241,                 3.3792,                 1.7867,             0.00046899,             0.00046899,             0.00046899
                     65,                 1.3349,                0.85125,                0.92936,                      0,                      0,                      0,                      0,                 3.9896,                 3.2798,                 1.8433,             0.00046345,             0.00046345,             0.00046345
                     66,                 1.4608,                0.88815,                0.90991,                      0,                      0,                      0,                      0,                 3.9896,                 3.2798,                 1.8433,             0.00045751,             0.00045751,             0.00045751
                     67,                  1.121,                0.81832,                0.98579,                      0,                      0,                      0,                      0,                 3.9896,                 3.2798,                 1.8433,             0.00045118,             0.00045118,             0.00045118
                     68,                 1.5174,                0.89263,                0.90876,                      0,                      0,                      0,                      0,                 4.0919,                 3.1804,                 1.9182,             0.00044445,             0.00044445,             0.00044445
                     69,                 1.1953,                0.86244,                0.92481,                      0,                      0,                      0,                      0,                 4.0919,                 3.1804,                 1.9182,             0.00043732,             0.00043732,             0.00043732
                     70,                 1.3639,                0.82729,                0.89012,                      0,                      0,                      0,                      0,                 4.0919,                 3.1804,                 1.9182,              0.0004298,              0.0004298,              0.0004298
                     71,                 1.4115,                0.90631,                0.95172,                      0,                      0,                      0,                      0,                 4.1505,                 3.0353,                 1.9632,             0.00042188,             0.00042188,             0.00042188
                     72,                 1.5829,                0.92404,                0.91168,                      0,                      0,                      0,                      0,                 4.1505,                 3.0353,                 1.9632,             0.00041357,             0.00041357,             0.00041357
                     73,                 1.2073,                0.78167,                0.89391,                      0,                      0,                      0,                      0,                 4.1505,                 3.0353,                 1.9632,             0.00040486,             0.00040486,             0.00040486
                     74,                 1.3992,                0.86633,                0.91183,                      0,                      0,                      0,                      0,                 4.2065,                 3.0156,                 2.0328,             0.00039575,             0.00039575,             0.00039575
                     75,                 1.3617,                0.82755,                0.90121,                      0,                      0,                      0,                      0,                 4.2065,                 3.0156,                 2.0328,             0.00038625,             0.00038625,             0.00038625
                     76,                 1.1218,                0.89681,                0.96561,                      0,                      0,                      0,                      0,                 4.2065,                 3.0156,                 2.0328,             0.00037635,             0.00037635,             0.00037635
                     77,                 1.2912,                0.87153,                0.93779,                      0,                      0,                      0,                      0,                  4.227,                 2.9613,                  2.085,             0.00036606,             0.00036606,             0.00036606
                     78,                 1.3505,                0.79654,                0.89174,                      0,                      0,                      0,                      0,                  4.227,                 2.9613,                  2.085,             0.00035537,             0.00035537,             0.00035537
                     79,                 1.5859,                0.96316,                0.92122,                      0,                      0,                      0,                      0,                  4.227,                 2.9613,                  2.085,             0.00034428,             0.00034428,             0.00034428
                     80,                 1.2547,                0.81592,                0.90598,                      0,                      0,                      0,                      0,                 4.1029,                 2.7861,                 2.0321,              0.0003328,              0.0003328,              0.0003328
                     81,                 1.2151,                0.79718,                0.86762,                      0,                      0,                      0,                      0,                 4.1029,                 2.7861,                 2.0321,             0.00032092,             0.00032092,             0.00032092
                     82,                 1.1498,                0.79432,                0.90535,                      0,                      0,                      0,                      0,                 4.1029,                 2.7861,                 2.0321,             0.00030865,             0.00030865,             0.00030865
                     83,                 1.2537,                0.83681,                0.90028,                      0,                      0,                      0,                      0,                  3.932,                  2.591,                 1.9376,             0.00029598,             0.00029598,             0.00029598
                     84,                 1.3425,                0.79708,                0.93863,                      0,                      0,                      0,                      0,                  3.932,                  2.591,                 1.9376,             0.00028291,             0.00028291,             0.00028291
                     85,                 1.3745,                0.77602,                0.91953,                      0,                      0,                      0,                      0,                  3.932,                  2.591,                 1.9376,             0.00026945,             0.00026945,             0.00026945
                     86,                 1.3317,                0.86861,                0.93803,                      0,                      0,                      0,                      0,                  3.932,                  2.591,                 1.9376,             0.00025559,             0.00025559,             0.00025559
                     87,                 1.6034,                0.92211,                0.90542,                      0,                      0,                      0,                      0,                 3.8241,                 2.4306,                 1.8796,             0.00024134,             0.00024134,             0.00024134
                     88,                 1.2201,                0.79865,                0.90636,                      0,                      0,                      0,                      0,                 3.8241,                 2.4306,                 1.8796,             0.00022669,             0.00022669,             0.00022669
                     89,                 1.3116,                0.74849,                0.88942,                      0,                      0,                      0,                      0,                 3.8241,                 2.4306,                 1.8796,             0.00021164,             0.00021164,             0.00021164
                     90,                 1.2527,                0.79492,                0.92367,                      0,                      0,                      0,                      0,                 3.8241,                 2.4306,                 1.8796,              0.0001962,              0.0001962,              0.0001962
                     91,                 1.4558,                0.83092,                0.88103,                      0,                      0,                      0,                      0,                 3.7748,                 2.2943,                 1.8453,             0.00018036,             0.00018036,             0.00018036
                     92,                 1.2375,                0.81215,                0.90683,                      0,                      0,                      0,                      0,                 3.7748,                 2.2943,                 1.8453,             0.00016413,             0.00016413,             0.00016413
                     93,                 1.5138,                0.78615,                 0.9036,                      0,                      0,                      0,                      0,                 3.7748,                 2.2943,                 1.8453,              0.0001475,              0.0001475,              0.0001475
                     94,                 1.3433,                 0.8322,                0.89829,                      0,                      0,                      0,                      0,                 3.7748,                 2.2943,                 1.8453,             0.00013047,             0.00013047,             0.00013047
                     95,                  1.291,                0.81397,                0.96415,                      0,                      0,                      0,                      0,                 3.7207,                 2.1985,                 1.8101,             0.00011305,             0.00011305,             0.00011305
                     96,                 1.2531,                0.80916,                0.90313,                      0,                      0,                      0,                      0,                 3.7207,                 2.1985,                 1.8101,             9.5232e-05,             9.5232e-05,             9.5232e-05
                     97,                 1.3396,                0.82923,                0.89146,                      0,                      0,                      0,                      0,                 3.7207,                 2.1985,                 1.8101,             7.7018e-05,             7.7018e-05,             7.7018e-05
                     98,                 1.4891,                0.78645,                0.92553,                      0,                      0,                      0,                      0,                 3.7207,                 2.1985,                 1.8101,             5.8408e-05,             5.8408e-05,             5.8408e-05
                     99,                 1.4154,                0.78177,                0.95232,                      0,                      0,                      0,                      0,                 3.6769,                 2.1577,                 1.7813,             3.9402e-05,             3.9402e-05,             3.9402e-05
