                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.6311,                 3.4099,                 1.3275,                      0,                      0,                      0,                      0,                 1.7156,                 3.1665,                 1.3235,                      0,                      0,                      0
                      1,                 1.5159,                 3.4325,                  1.252,                      0,                      0,                      0,                      0,                  1.687,                 3.1582,                 1.3084,             1.9802e-05,             1.9802e-05,             1.9802e-05
                      2,                 1.5116,                 3.4201,                 1.2413,                      0,                      0,                      0,                      0,                  1.626,                 3.1567,                 1.2894,             3.9208e-05,             3.9208e-05,             3.9208e-05
                      3,                  1.473,                 3.4266,                 1.2371,                      0,                      0,                      0,                      0,                 1.5461,                 3.1229,                 1.2262,             5.8218e-05,             5.8218e-05,             5.8218e-05
                      4,                 1.3174,                 3.3868,                 1.1745,                      0,                      0,                      0,                      0,                 1.4904,                 3.1002,                 1.1717,             7.6832e-05,             7.6832e-05,             7.6832e-05
                      5,                  1.254,                 3.2924,                 1.1672,                      0,                      0,                      0,                      0,                 1.4226,                 3.0722,                 1.1084,              9.505e-05,              9.505e-05,              9.505e-05
                      6,                 1.3435,                 3.0619,                 1.1534,                      0,                      0,                      0,                      0,                 1.3751,                 3.0258,                 1.0415,             0.00011287,             0.00011287,             0.00011287
                      7,                  1.178,                    2.8,                 1.0731,                      0,                      0,                      0,                      0,                 1.3691,                 2.9932,                 1.0044,              0.0001303,              0.0001303,              0.0001303
                      8,                 1.2393,                  2.515,                 1.0463,                      0,                      0,                      0,                      0,                 1.3251,                  2.962,                0.96857,             0.00014733,             0.00014733,             0.00014733
                      9,                 1.1507,                 2.2344,                 1.0056,                      0,                      0,                      0,                      0,                 1.2199,                   2.96,                  0.953,             0.00016396,             0.00016396,             0.00016396
                     10,                 1.1742,                 1.9313,                 1.0268,                      0,                      0,                      0,                      0,                 1.1259,                 2.9525,                0.94392,              0.0001802,              0.0001802,              0.0001802
                     11,                  1.369,                 1.9054,                 1.0163,                      0,                      0,                      0,                      0,                 1.0366,                 2.9681,                0.98426,             0.00019604,             0.00019604,             0.00019604
                     12,                 1.2884,                 1.6392,                 1.0166,                      0,                      0,                      0,                      0,                 1.1231,                 2.9188,                 1.0348,             0.00021149,             0.00021149,             0.00021149
                     13,                 1.1478,                 1.4362,                 1.0075,                      0,                      0,                      0,                      0,                 1.0517,                 2.8514,                  1.034,             0.00022654,             0.00022654,             0.00022654
                     14,                 1.2089,                  1.124,                 1.0042,                      0,                      0,                      0,                      0,                 1.0286,                 2.6924,                 1.0137,             0.00024119,             0.00024119,             0.00024119
                     15,                 1.1079,                0.97437,                0.96611,                      0,                      0,                      0,                      0,                 1.0503,                 2.5709,                 1.0268,             0.00025545,             0.00025545,             0.00025545
                     16,                 1.0497,                 0.9537,                0.97602,                      0,                      0,                      0,                      0,                 1.0683,                 2.3537,                0.99104,             0.00026931,             0.00026931,             0.00026931
                     17,                 1.1171,                0.92445,                 1.0171,                      0,                      0,                      0,                      0,                 1.0683,                 2.3537,                0.99104,             0.00028278,             0.00028278,             0.00028278
                     18,                 1.0196,                 0.9252,                0.99369,                      0,                      0,                      0,                      0,                 1.1057,                 2.1172,                0.98513,             0.00029585,             0.00029585,             0.00029585
                     19,                 1.1078,                0.87406,                0.95075,                      0,                      0,                      0,                      0,                 1.1057,                 2.1172,                0.98513,             0.00030852,             0.00030852,             0.00030852
                     20,                 1.1603,                 1.0007,                 1.0007,                      0,                      0,                      0,                      0,                   1.06,                 1.8515,                0.93913,              0.0003208,              0.0003208,              0.0003208
                     21,                  1.036,                0.90334,                0.98595,                      0,                      0,                      0,                      0,                   1.06,                 1.8515,                0.93913,             0.00033268,             0.00033268,             0.00033268
                     22,                0.99866,                0.82515,                0.97691,                      0,                      0,                      0,                      0,                0.98526,                 1.6403,                0.89923,             0.00034417,             0.00034417,             0.00034417
                     23,                0.96323,                  0.873,                 1.0126,                      0,                      0,                      0,                      0,                0.98526,                 1.6403,                0.89923,             0.00035526,             0.00035526,             0.00035526
                     24,                 1.0179,                0.97363,                0.97414,                      0,                      0,                      0,                      0,                 1.0795,                  1.457,                0.91546,             0.00036595,             0.00036595,             0.00036595
                     25,                 1.0466,                0.83521,                 1.0109,                      0,                      0,                      0,                      0,                 1.0795,                  1.457,                0.91546,             0.00037625,             0.00037625,             0.00037625
                     26,                 1.0599,                0.85039,                0.99127,                      1,                0.42857,                0.71427,                0.54768,                 1.3365,                 1.3032,                 1.0273,             0.00038615,             0.00038615,             0.00038615
                     27,                 1.0275,                0.83477,                0.96631,                      1,                0.42857,                0.71427,                0.54768,                 1.3365,                 1.3032,                 1.0273,             0.00039566,             0.00039566,             0.00039566
                     28,                 1.0175,                0.87998,                 0.9727,                      1,                0.85714,                 0.9285,                0.57279,                 1.6543,                 1.1955,                 1.1841,             0.00040477,             0.00040477,             0.00040477
                     29,                0.99671,                0.84307,                0.97694,                      1,                0.85714,                 0.9285,                0.57279,                 1.6543,                 1.1955,                 1.1841,             0.00041348,             0.00041348,             0.00041348
                     30,                 1.0054,                0.82418,                 0.9762,                      1,                0.85714,                 0.9285,                0.54045,                  1.795,                 1.1212,                 1.2587,              0.0004218,              0.0004218,              0.0004218
                     31,                 1.1311,                0.83534,                0.97887,                      1,                0.85714,                 0.9285,                0.54045,                  1.795,                 1.1212,                 1.2587,             0.00042972,             0.00042972,             0.00042972
                     32,                 1.0131,                0.81599,                0.97761,                      1,                0.85714,                 0.9285,                0.66429,                 1.3237,                 1.0074,                 1.0117,             0.00043725,             0.00043725,             0.00043725
                     33,                 1.0168,                 0.7893,                0.94759,                      1,                0.85714,                 0.9285,                0.66429,                 1.3237,                 1.0074,                 1.0117,             0.00044438,             0.00044438,             0.00044438
                     34,                 1.0906,                0.82314,                0.97361,                      1,                      1,                  0.995,                0.71894,                 1.1283,                0.97103,                  0.915,             0.00045111,             0.00045111,             0.00045111
                     35,                0.96019,                0.78273,                0.92637,                      1,                      1,                  0.995,                0.71894,                 1.1283,                0.97103,                  0.915,             0.00045745,             0.00045745,             0.00045745
                     36,                 1.0379,                0.77584,                0.96471,                      1,                      1,                  0.995,                0.73449,                 1.1634,                 0.9753,                0.93732,             0.00046339,             0.00046339,             0.00046339
                     37,                 1.0082,                0.78405,                0.94355,                      1,                      1,                  0.995,                0.73449,                 1.1634,                 0.9753,                0.93732,             0.00046894,             0.00046894,             0.00046894
                     38,                   1.03,                 0.8005,                0.95382,                      1,                0.85714,                 0.9285,                0.74308,                 1.2197,                 1.0158,                0.96713,             0.00047409,             0.00047409,             0.00047409
                     39,                 1.0021,                0.79338,                0.93727,                      1,                0.85714,                 0.9285,                0.74308,                 1.2197,                 1.0158,                0.96713,             0.00047884,             0.00047884,             0.00047884
                     40,                0.95642,                0.75376,                0.93097,                      1,                0.71429,                 0.8571,                0.66297,                 1.2092,                 1.0917,                0.93393,              0.0004832,              0.0004832,              0.0004832
                     41,                 1.0023,                0.74276,                0.95872,                      1,                0.71429,                 0.8571,                0.66297,                 1.2092,                 1.0917,                0.93393,             0.00048716,             0.00048716,             0.00048716
                     42,                0.93119,                0.74827,                0.95402,                      1,                0.57143,                 0.7857,                 0.6392,                 1.0918,                 1.1988,                0.86845,             0.00049073,             0.00049073,             0.00049073
                     43,                 0.9474,                0.77833,                 0.9489,                      1,                0.57143,                 0.7857,                 0.6392,                 1.0918,                 1.1988,                0.86845,              0.0004939,              0.0004939,              0.0004939
                     44,                 1.0104,                0.76761,                0.95986,                      1,                0.14286,                0.57142,                0.57142,                 1.1172,                 1.3389,                 0.8669,             0.00049667,             0.00049667,             0.00049667
                     45,                 1.0875,                0.74892,                0.94725,                      1,                0.14286,                0.57142,                0.57142,                 1.1172,                 1.3389,                 0.8669,             0.00049905,             0.00049905,             0.00049905
                     46,                 1.1102,                0.80362,                0.93185,                      1,                0.14286,                0.57142,                0.51428,                 1.1321,                 1.4193,                0.88759,             0.00050103,             0.00050103,             0.00050103
                     47,                0.95147,                0.76336,                0.96008,                      1,                0.14286,                0.57142,                0.51428,                 1.1321,                 1.4193,                0.88759,             0.00050262,             0.00050262,             0.00050262
                     48,                 1.0186,                0.76476,                0.97234,                      1,                0.14286,                0.57142,                0.51428,                0.99641,                 1.3176,                0.84591,             0.00050381,             0.00050381,             0.00050381
                     49,                 1.0285,                0.79925,                0.99629,                      1,                0.14286,                0.57142,                0.51428,                0.99641,                 1.3176,                0.84591,              0.0005046,              0.0005046,              0.0005046
                     50,                 0.8958,                0.71688,                0.92692,                      1,                0.28571,                0.64284,                0.55009,                 0.9283,                 1.2179,                0.82824,               0.000505,               0.000505,               0.000505
                     51,                0.93539,                 0.6848,                0.91188,                      1,                0.28571,                0.64284,                0.55009,                 0.9283,                 1.2179,                0.82824,               0.000505,               0.000505,               0.000505
                     52,                0.96683,                0.75894,                0.96514,                      1,                0.28571,                0.64284,                0.55009,                 0.9283,                 1.2179,                0.82824,             0.00050461,             0.00050461,             0.00050461
                     53,                0.95089,                0.73663,                0.92148,                      1,                0.28571,                0.64284,                0.51427,                0.95957,                 1.1783,                 0.8351,             0.00050382,             0.00050382,             0.00050382
                     54,                0.93848,                0.69238,                0.93665,                      1,                0.28571,                0.64284,                0.51427,                0.95957,                 1.1783,                 0.8351,             0.00050263,             0.00050263,             0.00050263
                     55,                0.96487,                0.71805,                0.93582,                      1,                0.28571,                0.64284,                0.51427,                0.95957,                 1.1783,                 0.8351,             0.00050105,             0.00050105,             0.00050105
                     56,                0.98768,                0.68348,                  0.976,                      1,                0.28571,                0.64284,                0.55009,                  1.027,                 1.1628,                 0.8535,             0.00049907,             0.00049907,             0.00049907
                     57,                0.94903,                0.70754,                0.96107,                      1,                0.28571,                0.64284,                0.55009,                  1.027,                 1.1628,                 0.8535,              0.0004967,              0.0004967,              0.0004967
                     58,                0.90349,                0.76373,                0.93914,                      1,                0.28571,                0.64284,                0.55009,                  1.027,                 1.1628,                 0.8535,             0.00049393,             0.00049393,             0.00049393
                     59,                0.93869,                0.70269,                0.91522,                      1,                0.28571,                0.64284,                0.57856,                0.95798,                  1.163,                 0.8491,             0.00049076,             0.00049076,             0.00049076
