                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.2201,                 1.4595,                 1.1386,                0.95429,                0.97222,                0.97923,                0.66864,                 1.2293,                  1.064,                0.87968,              0.0012252,              0.0012252,              0.0012252
                     35,                 1.2451,                0.84238,                0.92881,                0.91952,                      1,                0.97755,                0.67127,                 1.2109,                0.83381,                0.88715,               0.001256,               0.001256,               0.001256
                     36,                 1.2701,                0.76685,                0.92545,                0.91952,                      1,                0.97755,                0.67127,                 1.2109,                0.83381,                0.88715,              0.0012866,              0.0012866,              0.0012866
                     37,                 1.0255,                 1.0764,                0.95864,                0.96737,                      1,                0.97851,                0.68059,                 1.1978,                0.73608,                0.88651,              0.0013169,              0.0013169,              0.0013169
                     38,                 1.1674,                0.73312,                0.89177,                0.96926,                      1,                0.98095,                0.71191,                 1.0468,                0.77138,                0.85888,              0.0013469,              0.0013469,              0.0013469
                     39,                  1.263,                 0.8704,                 0.9886,                0.96926,                      1,                0.98095,                0.71191,                 1.0468,                0.77138,                0.85888,              0.0013767,              0.0013767,              0.0013767
                     40,                 1.5516,                0.98913,                0.94506,                 0.9649,                      1,                0.98149,                0.70899,                 1.0854,                0.73079,                0.86003,              0.0014062,              0.0014062,              0.0014062
                     41,                 1.1086,                0.66192,                0.87697,                0.89892,                0.98831,                0.97444,                0.69023,                 1.1332,                0.75313,                0.86519,              0.0014354,              0.0014354,              0.0014354
                     42,                 1.0562,                 0.6696,                0.90309,                0.89892,                0.98831,                0.97444,                0.69023,                 1.1332,                0.75313,                0.86519,              0.0014644,              0.0014644,              0.0014644
                     43,                 1.2985,                0.74951,                0.89689,                0.89769,                0.97499,                0.97242,                0.69607,                 1.1011,                0.78104,                0.86224,              0.0014931,              0.0014931,              0.0014931
