                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.9159,                 3.6483,                 1.1619,                0.05667,                0.89474,                0.12493,                  0.076,                 1.3473,                 3.2959,                 1.0155,                  2e-05,                  2e-05,                  2e-05
                      1,                 1.6741,                 3.5354,                 1.1909,                0.06333,                      1,                0.15342,                0.09519,                 1.1533,                 3.2524,                0.95578,             5.9802e-05,             5.9802e-05,             5.9802e-05
                      2,                 1.6652,                 3.5274,                 1.1722,                0.06333,                      1,                0.15706,                0.10169,                 1.0125,                  3.205,                0.92229,              9.934e-05,              9.934e-05,              9.934e-05
                      3,                 1.4407,                 3.4002,                 1.0382,                0.06333,                      1,                0.17505,                0.12151,                 1.0094,                 3.1163,                0.90569,             0.00013861,             0.00013861,             0.00013861
                      4,                 1.2686,                 2.8963,                 0.9969,                0.06333,                      1,                0.15754,                0.11162,                 1.0026,                 3.0394,                0.89282,             0.00017762,             0.00017762,             0.00017762
                      5,                 1.7234,                 2.5952,                 1.0366,                0.06333,                      1,                0.19453,                0.10475,                 1.0238,                 2.9628,                0.89112,             0.00021637,             0.00021637,             0.00021637
                      6,                 1.6386,                 2.0666,                 1.0448,                0.06333,                      1,                0.23214,                0.11652,                 1.1419,                  2.991,                0.91686,             0.00025485,             0.00025485,             0.00025485
                      7,                 1.7609,                 2.0369,                  1.235,                0.06333,                      1,                0.95009,                0.53647,                 1.1245,                 2.7521,                0.89223,             0.00029307,             0.00029307,             0.00029307
                      8,                 1.3684,                 1.8062,                 1.0454,                0.06333,                      1,                  0.995,                0.62015,                 1.0927,                 2.5092,                0.87798,             0.00033102,             0.00033102,             0.00033102
                      9,                 1.4504,                 1.5245,                    1.1,                0.06333,                      1,                  0.995,                0.68231,                 0.9587,                 2.3471,                0.86747,             0.00036871,             0.00036871,             0.00036871
                     10,                 1.2573,                 1.2593,                0.91661,                0.98552,                      1,                  0.995,                0.71642,                0.94244,                 2.2362,                0.87064,             0.00040614,             0.00040614,             0.00040614
                     11,                 1.2097,                 1.1749,                 0.9326,                      1,                0.56133,                  0.995,                0.68828,                 1.0153,                 2.1873,                0.88575,              0.0004433,              0.0004433,              0.0004433
                     12,                  1.275,                 1.0191,                 0.9713,                      1,                0.54082,                  0.995,                0.70485,                 1.1363,                 2.1544,                0.90877,              0.0004802,              0.0004802,              0.0004802
