                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 1.3251,                0.98608,                0.93014,                      1,                0.91691,                0.99187,                0.65106,                 1.2479,                 1.5329,                0.88236,              0.0005532,              0.0005532,              0.0005532
                     15,                 1.1617,                0.86746,                0.89751,                      1,                0.98238,                  0.995,                0.70957,                 1.1448,                 1.3063,                0.87886,             0.00058931,             0.00058931,             0.00058931
                     16,                 1.2915,                0.94992,                 0.9441,                      1,                0.98861,                  0.995,                0.68203,                 1.2101,                 1.1724,                0.89257,             0.00062515,             0.00062515,             0.00062515
                     17,                 1.4265,                0.92648,                0.94376,                0.99465,                0.98276,                0.99467,                 0.6864,                 1.2145,                 1.1427,                 0.8909,             0.00066073,             0.00066073,             0.00066073
                     18,                 1.1164,                0.82794,                 0.9179,                0.98116,                0.98276,                0.99382,                0.71605,                 1.1659,                 1.1968,                0.88229,             0.00069604,             0.00069604,             0.00069604
                     19,                 1.1388,                0.82868,                0.95743,                0.96801,                0.94828,                0.99117,                0.71402,                 1.1657,                 1.1843,                0.88134,             0.00073109,             0.00073109,             0.00073109
                     20,                 1.2242,                0.82414,                 0.8936,                0.96512,                0.95429,                0.99175,                0.70551,                 1.1692,                 1.0859,                0.88177,             0.00076588,             0.00076588,             0.00076588
                     21,                 1.5831,                0.97847,                0.92661,                0.96474,                0.94342,                0.99056,                0.69781,                   1.19,                 1.0226,                 0.8925,              0.0008004,              0.0008004,              0.0008004
                     22,                 1.0752,                0.86595,                0.98813,                0.96915,                0.93103,                0.98853,                 0.7031,                 1.1698,                  0.941,                0.87592,             0.00083466,             0.00083466,             0.00083466
                     23,                 1.0936,                 1.0007,                0.96842,                 0.9816,                0.91993,                0.98939,                0.69705,                  1.179,                0.88688,                0.87654,             0.00086865,             0.00086865,             0.00086865
                     24,                 1.1591,                0.73361,                0.90466,                0.98199,                0.94009,                0.99111,                 0.6987,                 1.1561,                0.84425,                0.87397,             0.00090238,             0.00090238,             0.00090238
                     25,                 1.0954,                 0.8635,                0.96932,                0.95041,                0.96552,                0.99266,                0.70442,                 1.1336,                0.85531,                0.87369,             0.00093585,             0.00093585,             0.00093585
                     26,                 1.3921,                 2.3084,                 1.1107,                      1,                0.94439,                0.99254,                0.70574,                 1.1516,                0.88406,                0.88537,             0.00096905,             0.00096905,             0.00096905
                     27,                 1.0161,                0.74551,                0.90555,                      1,                0.94439,                0.99254,                0.70574,                 1.1516,                0.88406,                0.88537,               0.001002,               0.001002,               0.001002
                     28,                 1.0626,                 0.7026,                0.93255,                0.98263,                 0.9752,                0.99401,                0.67367,                 1.1942,                0.84147,                0.89693,              0.0010347,              0.0010347,              0.0010347
                     29,                  1.217,                0.83311,                0.94239,                      1,                0.96187,                0.99372,                0.67171,                 1.2394,                0.83553,                0.90155,              0.0010671,              0.0010671,              0.0010671
                     30,                 1.0851,                0.78165,                0.96693,                      1,                0.96187,                0.99372,                0.67171,                 1.2394,                0.83553,                0.90155,              0.0010992,              0.0010992,              0.0010992
                     31,                 1.1263,                0.87598,                0.95071,                0.99602,                0.96552,                0.99282,                 0.6782,                 1.1798,                0.84226,                  0.878,              0.0011311,              0.0011311,              0.0011311
                     32,                 1.1842,                 0.7976,                0.90908,                      1,                0.97376,                0.99366,                0.70519,                 1.1381,                0.78007,                 0.8736,              0.0011627,              0.0011627,              0.0011627
                     33,                  1.095,                0.73221,                0.92873,                      1,                0.97376,                0.99366,                0.70519,                 1.1381,                0.78007,                 0.8736,              0.0011941,              0.0011941,              0.0011941
                     34,                 1.0815,                0.77954,                0.99014,                      1,                0.96266,                0.99306,                0.72904,                 1.0999,                0.75655,                0.85938,              0.0012252,              0.0012252,              0.0012252
                     35,                 1.2883,                0.86905,                0.93974,                      1,                0.97928,                0.99421,                0.72467,                 1.0806,                0.69302,                0.85777,               0.001256,               0.001256,               0.001256
                     36,                 1.2677,                0.73208,                0.93532,                      1,                0.97928,                0.99421,                0.72467,                 1.0806,                0.69302,                0.85777,              0.0012866,              0.0012866,              0.0012866
                     37,                 1.0285,                0.72354,                0.95957,                0.99995,                0.98276,                0.99451,                0.70191,                 1.1069,                0.70043,                0.86747,              0.0013169,              0.0013169,              0.0013169
                     38,                 1.1442,                0.72246,                 0.8951,                      1,                0.99256,                  0.995,                0.67718,                  1.196,                0.72946,                0.89694,              0.0013469,              0.0013469,              0.0013469
                     39,                 1.1771,                0.79204,                0.97067,                      1,                0.99256,                  0.995,                0.67718,                  1.196,                0.72946,                0.89694,              0.0013767,              0.0013767,              0.0013767
                     40,                 1.4805,                0.95567,                0.90522,                0.99991,                0.98276,                0.99467,                0.66235,                 1.2895,                  0.728,                0.91796,              0.0014062,              0.0014062,              0.0014062
                     41,                 1.1004,                0.67368,                0.87777,                0.99538,                      1,                  0.995,                0.68062,                 1.1938,                0.65064,                0.89333,              0.0014354,              0.0014354,              0.0014354
                     42,                 1.1019,                0.70313,                  0.901,                0.99538,                      1,                  0.995,                0.68062,                 1.1938,                0.65064,                0.89333,              0.0014644,              0.0014644,              0.0014644
                     43,                 1.2733,                 0.7761,                0.88895,                0.99374,                      1,                  0.995,                0.69638,                 1.1477,                0.59162,                0.87852,              0.0014931,              0.0014931,              0.0014931
                     44,                 1.0617,                0.68582,                0.90599,                0.99374,                      1,                  0.995,                0.69638,                 1.1477,                0.59162,                0.87852,              0.0015215,              0.0015215,              0.0015215
                     45,                 1.2597,                 1.8245,                 1.0272,                0.98282,                0.98663,                0.99483,                0.70012,                 1.1211,                0.64392,                0.88034,              0.0015497,              0.0015497,              0.0015497
                     46,                 1.1781,                0.77476,                0.91228,                0.98282,                0.98663,                0.99483,                0.70012,                 1.1211,                0.64392,                0.88034,              0.0015777,              0.0015777,              0.0015777
                     47,                 1.4448,                0.80978,                0.89489,                0.98274,                0.98152,                0.99398,                 0.6583,                 1.2129,                 0.7079,                0.90647,              0.0016053,              0.0016053,              0.0016053
                     48,                 1.1419,                 1.1698,                0.98565,                0.98274,                0.98152,                0.99398,                 0.6583,                 1.2129,                 0.7079,                0.90647,              0.0016327,              0.0016327,              0.0016327
                     49,                 1.1579,                0.78184,                0.88135,                0.94305,                      1,                0.98882,                0.60831,                 1.3126,                0.77947,                0.92385,              0.0016598,              0.0016598,              0.0016598
                     50,                 1.1129,                  0.751,                0.93062,                0.94305,                      1,                0.98882,                0.60831,                 1.3126,                0.77947,                0.92385,                0.00167,                0.00167,                0.00167
                     51,                 1.3283,                0.75872,                0.90275,                0.94901,                      1,                0.99295,                0.68715,                 1.1669,                0.80929,                0.89293,                0.00167,                0.00167,                0.00167
                     52,                 1.1594,                 0.7471,                  0.925,                0.94901,                      1,                0.99295,                0.68715,                 1.1669,                0.80929,                0.89293,              0.0016634,              0.0016634,              0.0016634
                     53,                 1.1127,                 0.7064,                0.91136,                      1,                0.95941,                0.99321,                0.70885,                  1.136,                0.72098,                0.88211,              0.0016568,              0.0016568,              0.0016568
                     54,                 1.2573,                0.71513,                 0.8989,                      1,                0.95941,                0.99321,                0.70885,                  1.136,                0.72098,                0.88211,              0.0016502,              0.0016502,              0.0016502
                     55,                 1.1066,                0.70258,                 0.9128,                0.99337,                0.96552,                0.99352,                0.71915,                 1.1179,                0.65749,                0.87927,              0.0016436,              0.0016436,              0.0016436
                     56,                 1.2046,                0.73507,                0.89317,                0.99337,                0.96552,                0.99352,                0.71915,                 1.1179,                0.65749,                0.87927,               0.001637,               0.001637,               0.001637
                     57,                 0.9974,                0.66451,                0.88183,                0.99394,                0.96552,                0.99368,                0.69186,                 1.1777,                0.65589,                0.88482,              0.0016304,              0.0016304,              0.0016304
                     58,                 1.2069,                0.70381,                0.90819,                0.99394,                0.96552,                0.99368,                0.69186,                 1.1777,                0.65589,                0.88482,              0.0016238,              0.0016238,              0.0016238
                     59,                 1.0485,                 0.8453,                0.92234,                0.99521,                0.96552,                0.99202,                0.70137,                 1.1642,                0.65578,                0.88615,              0.0016172,              0.0016172,              0.0016172
                     60,                 1.2525,                0.69959,                0.89333,                0.99521,                0.96552,                0.99202,                0.70137,                 1.1642,                0.65578,                0.88615,              0.0016106,              0.0016106,              0.0016106
                     61,                 1.2242,                0.76574,                0.99276,                0.97494,                0.96552,                0.99157,                0.70551,                 1.0926,                0.67945,                0.87709,               0.001604,               0.001604,               0.001604
                     62,                  1.158,                0.67864,                0.91167,                0.97494,                0.96552,                0.99157,                0.70551,                 1.0926,                0.67945,                0.87709,              0.0015974,              0.0015974,              0.0015974
                     63,                  1.269,                0.80056,                 1.0065,                0.98234,                0.95922,                0.98842,                 0.7131,                 1.1031,                0.73007,                 0.8725,              0.0015908,              0.0015908,              0.0015908
                     64,                 1.0077,                 0.6385,                0.90889,                0.98234,                0.95922,                0.98842,                 0.7131,                 1.1031,                0.73007,                 0.8725,              0.0015842,              0.0015842,              0.0015842
                     65,                  1.017,                 0.9485,                0.93502,                0.97988,                0.94828,                0.97993,                0.65731,                 1.2583,                0.75211,                0.89251,              0.0015776,              0.0015776,              0.0015776
                     66,                  1.005,                0.68045,                0.94538,                0.97988,                0.94828,                0.97993,                0.65731,                 1.2583,                0.75211,                0.89251,               0.001571,               0.001571,               0.001571
                     67,                 1.1493,                0.67038,                0.89214,                      1,                0.91984,                0.97008,                0.65281,                 1.2446,                0.73487,                 0.8877,              0.0015644,              0.0015644,              0.0015644
                     68,                 1.1182,                 0.7123,                0.86828,                      1,                0.91984,                0.97008,                0.65281,                 1.2446,                0.73487,                 0.8877,              0.0015578,              0.0015578,              0.0015578
                     69,                 1.0564,                0.66671,                0.91202,                      1,                0.92934,                0.96669,                0.68483,                 1.1261,                0.72901,                0.86962,              0.0015512,              0.0015512,              0.0015512
                     70,                 1.0615,                0.62706,                0.87714,                      1,                0.92934,                0.96669,                0.68483,                 1.1261,                0.72901,                0.86962,              0.0015446,              0.0015446,              0.0015446
                     71,                  1.052,                0.64679,                0.89915,                0.99287,                0.93103,                0.97123,                0.68807,                 1.0882,                0.72356,                0.85906,               0.001538,               0.001538,               0.001538
                     72,                 1.1159,                0.62962,                0.88144,                0.99287,                0.93103,                0.97123,                0.68807,                 1.0882,                0.72356,                0.85906,              0.0015314,              0.0015314,              0.0015314
                     73,                 1.0654,                0.69151,                0.90336,                      1,                0.91082,                 0.9741,                0.69555,                 1.0996,                0.75161,                0.86714,              0.0015248,              0.0015248,              0.0015248
                     74,                 1.0936,                0.65345,                0.86909,                      1,                0.91082,                 0.9741,                0.69555,                 1.0996,                0.75161,                0.86714,              0.0015182,              0.0015182,              0.0015182
                     75,                 1.1268,                 0.7427,                0.96332,                 0.9987,                0.91379,                0.98389,                 0.6477,                 1.1896,                0.70069,                0.88317,              0.0015116,              0.0015116,              0.0015116
                     76,                 1.0409,                0.59046,                0.89545,                 0.9987,                0.91379,                0.98389,                 0.6477,                 1.1896,                0.70069,                0.88317,               0.001505,               0.001505,               0.001505
                     77,                 1.0395,                0.64477,                0.91231,                      1,                0.94649,                 0.9916,                0.68821,                 1.1071,                0.65888,                0.86851,              0.0014984,              0.0014984,              0.0014984
                     78,                0.97569,                0.57644,                0.87745,                      1,                0.94649,                 0.9916,                0.68821,                 1.1071,                0.65888,                0.86851,              0.0014918,              0.0014918,              0.0014918
                     79,                 1.3289,                0.71702,                0.88427,                      1,                 0.9718,                0.99366,                0.70112,                 1.0807,                0.64792,                0.86229,              0.0014852,              0.0014852,              0.0014852
                     80,                 1.0423,                0.80306,                0.92449,                      1,                 0.9718,                0.99366,                0.70112,                 1.0807,                0.64792,                0.86229,              0.0014786,              0.0014786,              0.0014786
                     81,                0.98653,                 1.1991,                0.98648,                      1,                0.97734,                0.99467,                0.71385,                 1.1128,                0.64217,                 0.8684,               0.001472,               0.001472,               0.001472
                     82,                 1.0297,                0.63904,                0.88467,                      1,                0.97734,                0.99467,                0.71385,                 1.1128,                0.64217,                 0.8684,              0.0014654,              0.0014654,              0.0014654
                     83,                 1.0271,                0.67061,                0.86289,                      1,                0.97122,                  0.995,                0.71458,                 1.0817,                0.68338,                0.86456,              0.0014588,              0.0014588,              0.0014588
                     84,                 1.0936,                0.65766,                 0.8774,                      1,                0.97122,                  0.995,                0.71458,                 1.0817,                0.68338,                0.86456,              0.0014522,              0.0014522,              0.0014522
