                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.9409,                 3.6498,                 1.1661,                   0.03,                0.64286,                0.03142,                0.01717,                 1.3836,                  3.487,                 1.2929,                  2e-05,                  2e-05,                  2e-05
                      1,                 1.6864,                  3.549,                 1.1909,                0.03333,                0.71429,                0.04583,                0.02717,                 1.3432,                 3.3767,                 1.2033,             5.9802e-05,             5.9802e-05,             5.9802e-05
                      2,                 1.6347,                 3.5297,                 1.1545,                0.04333,                0.92857,                0.07283,                0.03685,                 1.1735,                 3.2433,                 1.0725,              9.934e-05,              9.934e-05,              9.934e-05
                      3,                 1.5623,                 3.3982,                 1.0292,                0.04667,                      1,                0.12622,                   0.08,                 1.1208,                 3.1305,                0.98109,             0.00013861,             0.00013861,             0.00013861
                      4,                 1.2707,                 3.0625,                 1.0331,                0.04667,                      1,                0.16011,                0.10972,                0.99115,                  3.032,                0.91566,             0.00017762,             0.00017762,             0.00017762
                      5,                 1.7811,                 2.6883,                 1.0264,                0.04667,                      1,                0.14978,                 0.0978,                 1.0521,                  2.959,                0.91759,             0.00021637,             0.00021637,             0.00021637
                      6,                 1.6932,                  2.127,                 1.0868,                0.04667,                      1,                0.11056,                0.06888,                 1.1371,                 2.8888,                 0.9856,             0.00025485,             0.00025485,             0.00025485
                      7,                 1.5832,                 1.8499,                 1.0607,                0.04667,                      1,                0.14361,                0.11056,                0.88291,                 2.7344,                0.88685,             0.00029307,             0.00029307,             0.00029307
                      8,                 1.2838,                 1.7889,                0.98635,                0.04667,                      1,                 0.3175,                0.26235,                0.85711,                 2.6977,                0.87478,             0.00033102,             0.00033102,             0.00033102
                      9,                 1.3318,                 1.4043,                 1.0122,                0.04667,                      1,                 0.6411,                0.49345,                 0.8345,                 2.6505,                0.86903,             0.00036871,             0.00036871,             0.00036871
                     10,                 1.4565,                 1.1381,                 1.0217,                0.04667,                      1,                0.86613,                0.68745,                0.77929,                 2.5562,                0.86124,             0.00040614,             0.00040614,             0.00040614
                     11,                 1.1852,                 1.1289,                0.90474,                0.11436,                      1,                0.97633,                0.74695,                0.82951,                 2.3994,                0.86613,              0.0004433,              0.0004433,              0.0004433
                     12,                 1.2499,                0.97167,                0.96106,                      1,                 0.6374,                0.98567,                0.72087,                0.89574,                 2.1835,                0.88107,              0.0004802,              0.0004802,              0.0004802
                     13,                 1.2084,                 1.2568,                0.93245,                      1,                0.91334,                  0.995,                 0.7904,                0.86337,                  1.893,                0.87758,             0.00051683,             0.00051683,             0.00051683
                     14,                 1.3404,                 1.0273,                0.92442,                 0.9696,                      1,                  0.995,                 0.7954,                0.89201,                 1.6732,                0.88817,              0.0005532,              0.0005532,              0.0005532
                     15,                 1.1951,                 0.8882,                0.90434,                0.96376,                      1,                  0.995,                0.74785,                0.95495,                 1.3947,                0.89515,             0.00058931,             0.00058931,             0.00058931
                     16,                 1.2861,                0.93495,                0.94239,                0.91106,                      1,                0.99033,                0.77322,                0.94637,                 1.2385,                0.89219,             0.00062515,             0.00062515,             0.00062515
                     17,                 1.3999,                 1.0128,                0.93559,                0.93329,                0.99942,                0.99033,                0.76798,                0.94011,                 1.1958,                0.89197,             0.00066073,             0.00066073,             0.00066073
                     18,                  1.136,                0.81655,                0.92488,                0.93205,                 0.9808,                0.99033,                0.76837,                0.91326,                 1.1532,                0.88961,             0.00069604,             0.00069604,             0.00069604
                     19,                 1.1608,                 0.7922,                0.93352,                 0.9857,                0.92857,                0.99033,                0.79497,                 0.8956,                  1.123,                0.88758,             0.00073109,             0.00073109,             0.00073109
                     20,                 1.2158,                0.81875,                0.87947,                      1,                0.98538,                  0.995,                0.80688,                0.90132,                 1.0846,                0.88557,             0.00076588,             0.00076588,             0.00076588
                     21,                 1.6832,                 1.0074,                0.94528,                      1,                0.98762,                  0.995,                0.82303,                0.81933,                  1.107,                0.87679,              0.0008004,              0.0008004,              0.0008004
                     22,                 1.1795,                0.95841,                0.96142,                      1,                  0.982,                  0.995,                0.80566,                0.81612,                 1.2366,                0.88412,             0.00083466,             0.00083466,             0.00083466
                     23,                 1.1845,                0.96823,                 0.9906,                      1,                0.97153,                  0.995,                0.78323,                0.85211,                 1.3501,                0.89562,             0.00086865,             0.00086865,             0.00086865
                     24,                 1.1934,                0.73733,                0.91188,                      1,                0.96868,                  0.995,                0.72526,                0.96028,                 1.4095,                0.93823,             0.00090238,             0.00090238,             0.00090238
                     25,                 1.2221,                 0.7786,                 0.9958,                      1,                0.98559,                  0.995,                0.72522,                0.94763,                 1.2723,                0.94222,             0.00093585,             0.00093585,             0.00093585
                     26,                  1.369,                 2.5297,                 1.1155,                0.99809,                      1,                  0.995,                 0.7774,                0.88583,                 1.1681,                0.91519,             0.00096905,             0.00096905,             0.00096905
                     27,                 1.0175,                 0.7823,                0.89631,                0.99809,                      1,                  0.995,                 0.7774,                0.88583,                 1.1681,                0.91519,               0.001002,               0.001002,               0.001002
                     28,                 1.0665,                0.71403,                0.93498,                0.99175,                      1,                  0.995,                0.77735,                0.84404,                 1.0648,                0.89899,              0.0010347,              0.0010347,              0.0010347
