                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.9346,                 3.7025,                 1.1964,                      0,                      0,                      0,                      0,                 1.8632,                 3.6288,                  1.077,                      0,                      0,                      0
                      1,                  2.373,                 3.7395,                 1.2198,                      0,                      0,                      0,                      0,                 1.8279,                 3.6258,                 1.0629,             1.9802e-05,             1.9802e-05,             1.9802e-05
                      2,                 1.8507,                 3.6228,                 1.2725,                      0,                      0,                      0,                      0,                   1.74,                 3.6218,                 1.0378,             3.9208e-05,             3.9208e-05,             3.9208e-05
                      3,                 1.9379,                  3.624,                 1.1269,                      0,                      0,                      0,                      0,                 1.6243,                 3.6155,                 1.0025,             5.8218e-05,             5.8218e-05,             5.8218e-05
                      4,                 1.7295,                 3.5771,                 1.0742,                      0,                      0,                      0,                      0,                 1.4826,                 3.6093,                0.96062,             7.6832e-05,             7.6832e-05,             7.6832e-05
                      5,                 1.7191,                 3.5076,                  1.121,                      0,                      0,                      0,                      0,                 1.3903,                  3.584,                0.93495,              9.505e-05,              9.505e-05,              9.505e-05
                      6,                 1.6729,                 3.3681,                 1.1017,                      0,                      0,                      0,                      0,                 1.3951,                 3.5462,                0.92742,             0.00011287,             0.00011287,             0.00011287
                      7,                  2.109,                 3.3569,                 1.0608,                      0,                      0,                      0,                      0,                 1.4221,                 3.4967,                0.91649,              0.0001303,              0.0001303,              0.0001303
                      8,                 2.1172,                 3.2394,                 1.0811,                      0,                      0,                      0,                      0,                 1.4088,                  3.465,                 0.9104,             0.00014733,             0.00014733,             0.00014733
                      9,                 1.8265,                  3.001,                 1.0204,                      0,                      0,                      0,                      0,                 1.3657,                 3.4473,                0.89697,             0.00016396,             0.00016396,             0.00016396
                     10,                 1.4729,                 2.7967,                 0.9795,                      0,                      0,                      0,                      0,                 1.3443,                  3.428,                0.89698,              0.0001802,              0.0001802,              0.0001802
                     11,                 1.5093,                 2.5715,                  1.021,                      0,                      0,                      0,                      0,                 1.3579,                  3.395,                0.89529,             0.00019604,             0.00019604,             0.00019604
                     12,                 2.2533,                 2.4469,                 1.0025,                      0,                      0,                      0,                      0,                 1.3941,                 3.3712,                0.89787,             0.00021149,             0.00021149,             0.00021149
                     13,                 1.4705,                 2.2472,                0.97676,                      0,                      0,                      0,                      0,                 1.4541,                 3.3138,                0.89904,             0.00022654,             0.00022654,             0.00022654
                     14,                 2.1246,                 1.8278,                 1.1286,                      0,                      0,                      0,                      0,                  1.553,                 3.2282,                 0.9109,             0.00024119,             0.00024119,             0.00024119
                     15,                 1.5871,                 1.4364,                0.96825,                      0,                      0,                      0,                      0,                 1.5092,                 3.0882,                0.90814,             0.00025545,             0.00025545,             0.00025545
                     16,                 2.1843,                 1.5388,                  1.075,                      0,                      0,                      0,                      0,                 1.4315,                  2.907,                0.90168,             0.00026931,             0.00026931,             0.00026931
                     17,                 1.5389,                 1.1771,                0.92927,                      0,                      0,                      0,                      0,                 1.4315,                  2.907,                0.90168,             0.00028278,             0.00028278,             0.00028278
                     18,                 1.5267,                 1.6313,                0.98595,                      0,                      0,                      0,                      0,                  1.464,                 2.7683,                0.89831,             0.00029585,             0.00029585,             0.00029585
                     19,                 1.7318,                 1.2151,                 1.0063,                      0,                      0,                      0,                      0,                  1.464,                 2.7683,                0.89831,             0.00030852,             0.00030852,             0.00030852
