                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.6691,                 3.3924,                 1.3289,                      0,                      0,                      0,                      0,                 1.4164,                  3.496,                 1.3131,                      0,                      0,                      0
                      1,                 1.4973,                 3.4101,                 1.2355,                      0,                      0,                      0,                      0,                 1.3447,                 3.5026,                 1.2928,             1.9802e-05,             1.9802e-05,             1.9802e-05
                      2,                 1.5646,                 3.3617,                 1.2743,                      0,                      0,                      0,                      0,                 1.2752,                 3.4847,                 1.2514,             3.9208e-05,             3.9208e-05,             3.9208e-05
                      3,                 1.4723,                 3.4122,                 1.2331,                      0,                      0,                      0,                      0,                 1.1593,                 3.3621,                  1.137,             5.8218e-05,             5.8218e-05,             5.8218e-05
                      4,                 1.4146,                 3.3697,                 1.1909,                      0,                      0,                      0,                      0,                 1.0788,                 3.2055,                 1.0209,             7.6832e-05,             7.6832e-05,             7.6832e-05
                      5,                 1.2947,                 3.2576,                 1.1602,                      0,                      0,                      0,                      0,                 1.0143,                 3.1027,                0.95814,              9.505e-05,              9.505e-05,              9.505e-05
                      6,                  1.354,                 3.0166,                 1.1272,                      0,                      0,                      0,                      0,                0.99249,                 3.0364,                0.92712,             0.00011287,             0.00011287,             0.00011287
                      7,                 1.1994,                 2.7607,                 1.0606,                      0,                      0,                      0,                      0,                0.97638,                 2.9861,                0.90895,              0.0001303,              0.0001303,              0.0001303
                      8,                 1.2316,                 2.4642,                 1.0548,                      0,                      0,                      0,                      0,                0.94803,                 2.9638,                 0.8964,             0.00014733,             0.00014733,             0.00014733
                      9,                 1.1714,                 2.1681,                 1.0105,                      0,                      0,                      0,                      0,                0.94285,                 2.9305,                0.88279,             0.00016396,             0.00016396,             0.00016396
                     10,                 1.1875,                 1.8457,                 1.0054,                      0,                      0,                      0,                      0,                0.92265,                 2.8983,                0.87743,              0.0001802,              0.0001802,              0.0001802
                     11,                 1.5265,                 1.8835,                 1.0565,                      0,                      0,                      0,                      0,                0.95181,                 2.8155,                0.87269,             0.00019604,             0.00019604,             0.00019604
                     12,                 1.4293,                 1.5519,                 1.0418,                      0,                      0,                      0,                      0,                 1.0574,                  2.712,                0.87933,             0.00021149,             0.00021149,             0.00021149
                     13,                  1.198,                 1.3796,                 1.0054,                      0,                      0,                      0,                      0,                 1.2017,                  2.584,                0.89853,             0.00022654,             0.00022654,             0.00022654
                     14,                 1.1675,                 1.1249,                0.98989,                      0,                      0,                      0,                      0,                 1.1716,                 2.4291,                0.88946,             0.00024119,             0.00024119,             0.00024119
                     15,                 1.1408,                 1.0148,                0.97733,                      0,                      0,                      0,                      0,                 1.0198,                 2.2661,                0.87164,             0.00025545,             0.00025545,             0.00025545
                     16,                  1.046,                0.93688,                0.96485,                      0,                      0,                      0,                      0,                0.99459,                 2.1558,                0.89582,             0.00026931,             0.00026931,             0.00026931
                     17,                 1.1114,                 0.9505,                 1.0022,                      0,                      0,                      0,                      0,                0.99459,                 2.1558,                0.89582,             0.00028278,             0.00028278,             0.00028278
                     18,                 1.0586,                0.92527,                0.99112,                      0,                      0,                      0,                      0,                 1.0691,                 2.1193,                0.93509,             0.00029585,             0.00029585,             0.00029585
                     19,                 1.1391,                0.93388,                0.96694,                      0,                      0,                      0,                      0,                 1.0691,                 2.1193,                0.93509,             0.00030852,             0.00030852,             0.00030852
                     20,                 1.1913,                 1.0733,                 1.0255,                      0,                      0,                      0,                      0,                 1.0482,                 2.0855,                0.93602,              0.0003208,              0.0003208,              0.0003208
