                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                  1.761,                 3.7107,                 1.1855,                      0,                      0,                      0,                      0,                 1.8281,                 3.6118,                 1.0973,                      0,                      0,                      0
                      1,                 2.0439,                 3.6654,                 1.1759,                      0,                      0,                      0,                      0,                 1.7604,                 3.6095,                 1.0755,             1.9802e-05,             1.9802e-05,             1.9802e-05
                      2,                 1.6472,                 3.5512,                 1.2793,                      0,                      0,                      0,                      0,                 1.6766,                 3.6063,                 1.0504,             3.9208e-05,             3.9208e-05,             3.9208e-05
                      3,                 1.6608,                 3.6036,                 1.0709,                      0,                      0,                      0,                      0,                 1.5654,                 3.5852,                 1.0179,             5.8218e-05,             5.8218e-05,             5.8218e-05
                      4,                 1.6452,                 3.5683,                 1.1373,                      0,                      0,                      0,                      0,                 1.4403,                 3.5486,                0.98291,             7.6832e-05,             7.6832e-05,             7.6832e-05
                      5,                 1.5377,                 3.4465,                 1.1099,                      0,                      0,                      0,                      0,                 1.2979,                 3.5198,                 0.9411,              9.505e-05,              9.505e-05,              9.505e-05
                      6,                 1.5463,                 3.2374,                 1.1121,                      0,                      0,                      0,                      0,                 1.2408,                 3.4821,                0.92278,             0.00011287,             0.00011287,             0.00011287
                      7,                 1.8165,                   3.33,                 1.0112,                      0,                      0,                      0,                      0,                 1.2312,                 3.4531,                0.91252,              0.0001303,              0.0001303,              0.0001303
                      8,                 1.9239,                 3.1809,                  1.088,                      0,                      0,                      0,                      0,                   1.23,                  3.414,                0.91209,             0.00014733,             0.00014733,             0.00014733
                      9,                 1.6233,                 2.9535,                0.98448,                      0,                      0,                      0,                      0,                 1.2238,                  3.382,                0.89844,             0.00016396,             0.00016396,             0.00016396
                     10,                 1.3105,                 2.7214,                0.96972,                      0,                      0,                      0,                      0,                 1.3024,                 3.3814,                 0.9053,              0.0001802,              0.0001802,              0.0001802
                     11,                 1.3393,                 2.5696,                 1.0043,                      0,                      0,                      0,                      0,                 1.3808,                 3.3512,                0.91255,             0.00019604,             0.00019604,             0.00019604
                     12,                 1.9217,                 2.3691,                 1.0134,                      0,                      0,                      0,                      0,                 1.5468,                 3.3362,                0.93678,             0.00021149,             0.00021149,             0.00021149
                     13,                 1.3985,                 2.2315,                0.99551,                      0,                      0,                      0,                      0,                 1.5895,                 3.2637,                0.93815,             0.00022654,             0.00022654,             0.00022654
                     14,                 1.7904,                  1.813,                 1.0448,                      0,                      0,                      0,                      0,                 1.6455,                 3.1574,                0.94641,             0.00024119,             0.00024119,             0.00024119
                     15,                 1.4402,                 1.4362,                0.91815,                      0,                      0,                      0,                      0,                 1.5157,                 3.0099,                0.92932,             0.00025545,             0.00025545,             0.00025545
                     16,                 1.7945,                 1.5718,                0.98465,                      0,                      0,                      0,                      0,                 1.4351,                 2.8849,                0.91024,             0.00026931,             0.00026931,             0.00026931
                     17,                 1.3747,                 1.2492,                0.91669,                      0,                      0,                      0,                      0,                 1.4351,                 2.8849,                0.91024,             0.00028278,             0.00028278,             0.00028278
                     18,                 1.2678,                 1.6344,                0.95336,                      0,                      0,                      0,                      0,                 1.3986,                 2.7856,                0.90193,             0.00029585,             0.00029585,             0.00029585
                     19,                 1.6185,                 1.2735,                  1.031,                      0,                      0,                      0,                      0,                 1.3986,                 2.7856,                0.90193,             0.00030852,             0.00030852,             0.00030852
                     20,                 1.3969,                 1.4436,                0.93375,                      0,                      0,                      0,                      0,                 1.3786,                 2.6158,                 0.9052,              0.0003208,              0.0003208,              0.0003208
                     21,                 2.1438,                  1.531,                0.95356,                      0,                      0,                      0,                      0,                 1.3786,                 2.6158,                 0.9052,             0.00033268,             0.00033268,             0.00033268
                     22,                 1.4271,                 1.2641,                0.95922,                      0,                      0,                      0,                      0,                 1.3808,                 2.3916,                0.90069,             0.00034417,             0.00034417,             0.00034417
                     23,                 1.5031,                 1.1288,                0.90558,                      0,                      0,                      0,                      0,                 1.3808,                 2.3916,                0.90069,             0.00035526,             0.00035526,             0.00035526
                     24,                 1.4319,                 1.2495,                0.90615,                      0,                      0,                      0,                      0,                 1.3823,                 2.2291,                0.90497,             0.00036595,             0.00036595,             0.00036595
                     25,                 1.4695,                 1.0935,                 0.9472,                      0,                      0,                      0,                      0,                 1.3823,                 2.2291,                0.90497,             0.00037625,             0.00037625,             0.00037625
                     26,                 1.2847,                 1.0479,                 1.0207,                      0,                      0,                      0,                      0,                 1.3899,                 2.0786,                0.90418,             0.00038615,             0.00038615,             0.00038615
                     27,                 1.8204,                 1.0602,                 1.0595,                      0,                      0,                      0,                      0,                 1.3899,                 2.0786,                0.90418,             0.00039566,             0.00039566,             0.00039566
                     28,                 1.2017,                0.91214,                0.93764,                      1,                0.01724,                0.50861,                0.35603,                 1.3621,                  1.917,                0.90474,             0.00040477,             0.00040477,             0.00040477
                     29,                 2.0973,                 1.2009,                 1.0396,                      1,                0.01724,                0.50861,                0.35603,                 1.3621,                  1.917,                0.90474,             0.00041348,             0.00041348,             0.00041348
                     30,                 1.1796,                0.87325,                0.97178,                      1,                0.10345,                0.55171,                0.36001,                 1.3901,                 1.7445,                0.91895,              0.0004218,              0.0004218,              0.0004218
                     31,                 1.3348,                 1.0402,                0.89551,                      1,                0.10345,                0.55171,                0.36001,                 1.3901,                 1.7445,                0.91895,             0.00042972,             0.00042972,             0.00042972
                     32,                 1.1323,                0.88543,                0.92522,                      1,                0.13793,                0.56896,                0.37714,                 1.3767,                 1.6138,                 0.9133,             0.00043725,             0.00043725,             0.00043725
