                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     29,                 1.1808,                 0.7328,                0.89836,                0.97574,                      1,                0.99368,                0.66264,                 1.2157,                0.95789,                0.90976,              0.0010671,              0.0010671,              0.0010671
                     30,                 1.1233,                0.74862,                0.95402,                0.97574,                      1,                0.99368,                0.66264,                 1.2157,                0.95789,                0.90976,              0.0010992,              0.0010992,              0.0010992
                     31,                 1.0973,                0.86271,                0.92782,                0.99297,                      1,                  0.995,                  0.713,                  1.147,                0.85842,                0.89949,              0.0011311,              0.0011311,              0.0011311
                     32,                 1.1871,                0.74122,                0.90982,                0.99804,                      1,                  0.995,                0.72207,                 1.1298,                0.71918,                0.90945,              0.0011627,              0.0011627,              0.0011627
                     33,                 1.1242,                0.71312,                0.93114,                0.99804,                      1,                  0.995,                0.72207,                 1.1298,                0.71918,                0.90945,              0.0011941,              0.0011941,              0.0011941
                     34,                 1.2258,                  1.508,                 1.1474,                0.99767,                      1,                  0.995,                0.72261,                 1.1388,                0.66758,                0.90388,              0.0012252,              0.0012252,              0.0012252
                     35,                 1.1493,                0.76711,                0.91193,                0.99856,                      1,                  0.995,                0.70187,                 1.1875,                0.64122,                0.91285,               0.001256,               0.001256,               0.001256
                     36,                 1.3131,                0.74586,                0.94066,                0.99856,                      1,                  0.995,                0.70187,                 1.1875,                0.64122,                0.91285,              0.0012866,              0.0012866,              0.0012866
                     37,                 1.0137,                 1.0435,                0.96108,                0.99807,                      1,                  0.995,                0.70517,                 1.1439,                0.63507,                 0.9119,              0.0013169,              0.0013169,              0.0013169
                     38,                 1.1784,                0.72173,                0.90378,                0.99804,                      1,                  0.995,                0.71671,                 1.1493,                0.63685,                0.91271,              0.0013469,              0.0013469,              0.0013469
                     39,                 1.2085,                0.79937,                0.97159,                0.99804,                      1,                  0.995,                0.71671,                 1.1493,                0.63685,                0.91271,              0.0013767,              0.0013767,              0.0013767
                     40,                 1.5028,                0.90669,                0.92624,                0.99822,                      1,                  0.995,                0.65617,                 1.3106,                0.67446,                0.93893,              0.0014062,              0.0014062,              0.0014062
                     41,                 1.1325,                 0.6703,                0.88337,                0.99763,                      1,                  0.995,                  0.688,                 1.1847,                0.65407,                 0.9214,              0.0014354,              0.0014354,              0.0014354
                     42,                 1.0994,                0.69286,                0.91495,                0.99763,                      1,                  0.995,                  0.688,                 1.1847,                0.65407,                 0.9214,              0.0014644,              0.0014644,              0.0014644
                     43,                 1.2506,                0.73573,                0.89216,                0.99852,                      1,                  0.995,                0.70931,                 1.1332,                0.62383,                 0.9087,              0.0014931,              0.0014931,              0.0014931
                     44,                 1.0363,                0.88517,                0.89176,                0.99852,                      1,                  0.995,                0.70931,                 1.1332,                0.62383,                 0.9087,              0.0015215,              0.0015215,              0.0015215
                     45,                 1.3685,                 1.9213,                 1.1208,                0.97825,                      1,                0.99368,                 0.6674,                 1.1856,                0.63332,                0.91483,              0.0015497,              0.0015497,              0.0015497
                     46,                  1.188,                0.77667,                0.91403,                0.97825,                      1,                0.99368,                 0.6674,                 1.1856,                0.63332,                0.91483,              0.0015777,              0.0015777,              0.0015777
                     47,                 1.5776,                0.77406,                0.90207,                0.96252,                0.98792,                0.99271,                0.67655,                  1.189,                0.66863,                0.91616,              0.0016053,              0.0016053,              0.0016053
                     48,                 1.1451,                0.94579,                0.96589,                0.96252,                0.98792,                0.99271,                0.67655,                  1.189,                0.66863,                0.91616,              0.0016327,              0.0016327,              0.0016327
                     49,                 1.2406,                0.79846,                0.89449,                      1,                 0.9994,                  0.995,                0.65164,                 1.2174,                0.70088,                0.92669,              0.0016598,              0.0016598,              0.0016598
                     50,                 1.1365,                0.72077,                0.89844,                      1,                 0.9994,                  0.995,                0.65164,                 1.2174,                0.70088,                0.92669,                0.00167,                0.00167,                0.00167
                     51,                 1.2662,                0.72324,                0.90108,                 0.9937,                      1,                  0.995,                0.67617,                 1.1663,                0.71901,                0.89891,                0.00167,                0.00167,                0.00167
                     52,                 1.1576,                0.73781,                0.90846,                 0.9937,                      1,                  0.995,                0.67617,                 1.1663,                0.71901,                0.89891,              0.0016634,              0.0016634,              0.0016634
                     53,                 1.1187,                0.69371,                0.91043,                      1,                0.99431,                  0.995,                0.70109,                 1.1044,                0.68852,                0.88925,              0.0016568,              0.0016568,              0.0016568
                     54,                  1.114,                0.69123,                0.89371,                      1,                0.99431,                  0.995,                0.70109,                 1.1044,                0.68852,                0.88925,              0.0016502,              0.0016502,              0.0016502
                     55,                 1.1083,                0.67557,                0.91701,                0.98108,                0.99721,                0.99368,                0.67557,                 1.2219,                0.70179,                0.91943,              0.0016436,              0.0016436,              0.0016436
                     56,                 1.3998,                0.77465,                0.90889,                0.98108,                0.99721,                0.99368,                0.67557,                 1.2219,                0.70179,                0.91943,               0.001637,               0.001637,               0.001637
                     57,                 1.0732,                0.68851,                0.88405,                0.98108,                0.99727,                 0.9933,                0.69048,                 1.1759,                0.67095,                0.90584,              0.0016304,              0.0016304,              0.0016304
                     58,                 1.2279,                0.69506,                0.90318,                0.98108,                0.99727,                 0.9933,                0.69048,                 1.1759,                0.67095,                0.90584,              0.0016238,              0.0016238,              0.0016238
                     59,                 1.0605,                0.85479,                0.90913,                0.98097,                0.99122,                0.99368,                0.69093,                 1.1394,                0.65514,                0.89845,              0.0016172,              0.0016172,              0.0016172
                     60,                  1.295,                 0.7108,                0.88879,                0.98097,                0.99122,                0.99368,                0.69093,                 1.1394,                0.65514,                0.89845,              0.0016106,              0.0016106,              0.0016106
                     61,                   1.19,                0.78307,                  1.001,                0.98035,                0.95952,                0.99313,                0.67457,                  1.158,                0.72689,                0.89706,               0.001604,               0.001604,               0.001604
                     62,                 1.2011,                0.67019,                0.89894,                0.98035,                0.95952,                0.99313,                0.67457,                  1.158,                0.72689,                0.89706,              0.0015974,              0.0015974,              0.0015974
                     63,                 1.2583,                0.77175,                0.97917,                0.97957,                0.92216,                0.98813,                0.62853,                  1.208,                0.84811,                0.89802,              0.0015908,              0.0015908,              0.0015908
                     64,                 1.2221,                0.79592,                0.95876,                0.97957,                0.92216,                0.98813,                0.62853,                  1.208,                0.84811,                0.89802,              0.0015842,              0.0015842,              0.0015842
                     65,                 1.0346,                0.93174,                0.93782,                0.97945,                0.91662,                0.98052,                0.60417,                 1.2489,                0.87124,                0.90831,              0.0015776,              0.0015776,              0.0015776
                     66,                  1.009,                0.69038,                0.96802,                0.97945,                0.91662,                0.98052,                0.60417,                 1.2489,                0.87124,                0.90831,               0.001571,               0.001571,               0.001571
                     67,                 1.1847,                0.77334,                0.90106,                0.97514,                0.96154,                0.99158,                0.65475,                 1.2163,                0.77297,                0.91421,              0.0015644,              0.0015644,              0.0015644
                     68,                 1.1438,                0.69448,                0.87629,                0.97514,                0.96154,                0.99158,                0.65475,                 1.2163,                0.77297,                0.91421,              0.0015578,              0.0015578,              0.0015578
                     69,                 1.1204,                0.67555,                0.90993,                      1,                0.97366,                0.99463,                0.71727,                 1.1113,                0.68158,                0.89811,              0.0015512,              0.0015512,              0.0015512
                     70,                 1.0693,                0.63275,                0.88392,                      1,                0.97366,                0.99463,                0.71727,                 1.1113,                0.68158,                0.89811,              0.0015446,              0.0015446,              0.0015446
                     71,                 1.0012,                0.63417,                 0.9007,                      1,                0.99264,                  0.995,                0.69685,                 1.1186,                0.66486,                0.89846,               0.001538,               0.001538,               0.001538
                     72,                 1.0834,                0.68572,                0.88528,                      1,                0.99264,                  0.995,                0.69685,                 1.1186,                0.66486,                0.89846,              0.0015314,              0.0015314,              0.0015314
                     73,                 1.1707,                0.68454,                0.97918,                0.98727,                      1,                  0.995,                0.70868,                 1.1091,                0.66647,                0.89769,              0.0015248,              0.0015248,              0.0015248
                     74,                 1.0917,                0.69634,                0.89624,                0.98727,                      1,                  0.995,                0.70868,                 1.1091,                0.66647,                0.89769,              0.0015182,              0.0015182,              0.0015182
                     75,                 1.1553,                0.72642,                0.98396,                0.99802,                      1,                  0.995,                0.71647,                 1.1087,                0.65007,                  0.893,              0.0015116,              0.0015116,              0.0015116
                     76,                 1.1112,                0.61025,                0.91944,                0.99802,                      1,                  0.995,                0.71647,                 1.1087,                0.65007,                  0.893,               0.001505,               0.001505,               0.001505
                     77,                 1.0466,                 0.6583,                0.92111,                0.97765,                      1,                0.99481,                0.68144,                  1.207,                0.63064,                0.91611,              0.0014984,              0.0014984,              0.0014984
                     78,                0.98467,                0.57283,                0.89734,                0.97765,                      1,                0.99481,                0.68144,                  1.207,                0.63064,                0.91611,              0.0014918,              0.0014918,              0.0014918
                     79,                 1.3765,                0.70592,                0.89271,                0.97932,                      1,                0.99481,                0.65915,                 1.2571,                0.61315,                0.93004,              0.0014852,              0.0014852,              0.0014852
                     80,                 1.0213,                0.81976,                 0.9241,                0.97932,                      1,                0.99481,                0.65915,                 1.2571,                0.61315,                0.93004,              0.0014786,              0.0014786,              0.0014786
                     81,                 1.0825,                0.83731,                0.93744,                0.97941,                      1,                0.99481,                0.67517,                 1.2014,                0.60279,                 0.9109,               0.001472,               0.001472,               0.001472
                     82,                 1.0326,                0.72828,                0.88194,                0.97941,                      1,                0.99481,                0.67517,                 1.2014,                0.60279,                 0.9109,              0.0014654,              0.0014654,              0.0014654
                     83,                   1.12,                0.73333,                0.87938,                0.97991,                      1,                0.99481,                0.71106,                 1.1044,                0.60102,                0.89223,              0.0014588,              0.0014588,              0.0014588
                     84,                 1.1057,                0.65588,                0.89217,                0.97991,                      1,                0.99481,                0.71106,                 1.1044,                0.60102,                0.89223,              0.0014522,              0.0014522,              0.0014522
