                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.6923,                 3.3838,                 1.3363,                      0,                      0,                      0,                      0,                   1.29,                 3.4869,                 1.1792,                      0,                      0,                      0
                      1,                 1.5125,                 3.3977,                  1.258,                      0,                      0,                      0,                      0,                 1.2387,                 3.4739,                 1.1545,             1.9802e-05,             1.9802e-05,             1.9802e-05
                      2,                 1.5802,                 3.3674,                 1.2675,                      0,                      0,                      0,                      0,                 1.1379,                 3.4166,                 1.1062,             3.9208e-05,             3.9208e-05,             3.9208e-05
                      3,                 1.4808,                 3.4002,                 1.2277,                      0,                      0,                      0,                      0,                 1.0334,                 3.3733,                  1.056,             5.8218e-05,             5.8218e-05,             5.8218e-05
                      4,                 1.3734,                 3.3695,                 1.1868,                      0,                      0,                      0,                      0,                0.94805,                 3.2673,                0.99296,             7.6832e-05,             7.6832e-05,             7.6832e-05
                      5,                 1.2714,                 3.2649,                 1.1574,                      0,                      0,                      0,                      0,                0.99045,                 3.1948,                0.95701,              9.505e-05,              9.505e-05,              9.505e-05
                      6,                 1.3408,                 3.0252,                 1.1277,                      0,                      0,                      0,                      0,                 1.0474,                 3.1275,                0.94631,             0.00011287,             0.00011287,             0.00011287
                      7,                    1.2,                  2.746,                 1.0744,                      0,                      0,                      0,                      0,                 1.0753,                 3.0752,                0.94412,              0.0001303,              0.0001303,              0.0001303
                      8,                 1.2457,                 2.4834,                 1.0645,                      0,                      0,                      0,                      0,                 1.1329,                 3.0571,                0.94853,             0.00014733,             0.00014733,             0.00014733
                      9,                 1.1563,                 2.1658,                 1.0033,                      0,                      0,                      0,                      0,                 1.1599,                 3.0344,                0.96221,             0.00016396,             0.00016396,             0.00016396
