                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.8647,                 3.6603,                 1.1489,                   0.05,                0.78947,                 0.0754,                 0.0385,                 1.6918,                 3.4235,                 1.1099,                  2e-05,                  2e-05,                  2e-05
                      1,                 1.5961,                 3.4621,                 1.1435,                0.05667,                0.89474,                0.12842,                0.07106,                 1.5338,                 3.3493,                 1.0467,             5.9802e-05,             5.9802e-05,             5.9802e-05
                      2,                 1.6574,                 3.5266,                 1.1682,                0.06333,                      1,                0.15305,                0.09279,                 1.2842,                 3.2692,                0.97249,              9.934e-05,              9.934e-05,              9.934e-05
                      3,                 1.4496,                 3.3915,                  1.037,                0.06333,                      1,                0.17344,                0.10996,                 1.1611,                 3.2295,                0.94935,             0.00013861,             0.00013861,             0.00013861
                      4,                 1.2809,                 2.8846,                0.99099,                0.06333,                      1,                0.16879,                0.11527,                 1.1242,                  3.164,                0.92531,             0.00017762,             0.00017762,             0.00017762
                      5,                 1.6768,                 2.6063,                 1.0164,                0.06333,                      1,                0.17344,                0.11609,                 1.0813,                 3.0915,                0.91706,             0.00021637,             0.00021637,             0.00021637
                      6,                 1.6374,                 2.0634,                 1.0424,                0.06333,                      1,                0.22673,                 0.1231,                 1.1037,                 3.0573,                0.91796,             0.00025485,             0.00025485,             0.00025485
                      7,                 1.7607,                  2.026,                  1.268,                0.06333,                      1,                0.90453,                0.55465,                 1.1563,                 2.7864,                0.91047,             0.00029307,             0.00029307,             0.00029307
                      8,                 1.3643,                 1.8057,                 1.0431,                0.06333,                      1,                0.95479,                0.62008,                 1.1445,                 2.6305,                  0.902,             0.00033102,             0.00033102,             0.00033102
                      9,                 1.4036,                 1.5257,                 1.0683,                0.97666,                      1,                  0.995,                0.68222,                 1.1237,                 2.5351,                0.91045,             0.00036871,             0.00036871,             0.00036871
                     10,                 1.2528,                  1.247,                0.91467,                      1,                0.50111,                  0.995,                0.68509,                  1.152,                 2.4529,                0.91438,             0.00040614,             0.00040614,             0.00040614
                     11,                 1.2032,                 1.1667,                0.92847,                      1,                0.32371,                0.94671,                0.66352,                 1.1827,                 2.4266,                0.92563,              0.0004433,              0.0004433,              0.0004433
                     12,                 1.2351,                 1.0043,                0.96618,                      1,                0.30536,                0.94671,                0.61723,                 1.3218,                 2.4674,                0.96586,              0.0004802,              0.0004802,              0.0004802
                     13,                 1.2193,                 1.2877,                0.96653,                      1,                0.47848,                0.92436,                0.47963,                 1.6246,                 2.5609,                 1.0822,             0.00051683,             0.00051683,             0.00051683
                     14,                 1.5451,                 1.0907,                0.91421,                      1,                 0.6615,                0.90035,                 0.4417,                 1.6875,                 2.4908,                  1.131,              0.0005532,              0.0005532,              0.0005532
                     15,                 1.1838,                0.93326,                0.89777,                0.94473,                0.89979,                  0.982,                0.58942,                 1.4698,                  1.872,                0.97654,             0.00058931,             0.00058931,             0.00058931
                     16,                 1.2399,                0.90494,                0.94091,                0.98525,                      1,                  0.995,                0.66321,                 1.2015,                 1.4634,                 0.9037,             0.00062515,             0.00062515,             0.00062515
