                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 2.0122,                 3.6557,                 1.1835,                   0.01,                0.09677,                0.00585,                0.00192,                 1.5583,                 3.5874,                 1.0345,                  2e-05,                  2e-05,                  2e-05
                      1,                 1.6898,                  3.546,                 1.1958,                   0.03,                0.29032,                 0.0219,                0.01086,                 1.4062,                 3.5502,                 1.0047,             5.9802e-05,             5.9802e-05,             5.9802e-05
                      2,                 1.6603,                 3.5207,                 1.1631,                0.06667,                0.64516,                 0.0804,                0.05171,                 1.2219,                 3.4652,                0.94461,              9.934e-05,              9.934e-05,              9.934e-05
                      3,                 1.5378,                 3.3918,                  1.024,                    0.1,                0.96774,                0.20762,                0.13572,                 1.1217,                 3.3226,                0.90897,             0.00013861,             0.00013861,             0.00013861
                      4,                 1.2652,                 3.0437,                 1.0265,                0.10333,                      1,                0.18251,                0.12587,                 1.0957,                 3.2375,                0.89235,             0.00017762,             0.00017762,             0.00017762
                      5,                 1.8106,                 2.6911,                 1.0368,                0.10333,                      1,                0.17727,                0.11886,                 1.0404,                 3.1723,                0.87753,             0.00021637,             0.00021637,             0.00021637
                      6,                 1.3816,                 2.1267,                0.94482,                0.10333,                      1,                 0.1836,                0.08047,                 1.1932,                 3.1995,                0.91496,             0.00025485,             0.00025485,             0.00025485
                      7,                 1.6702,                 1.8217,                 1.0819,                0.10333,                      1,                0.96963,                0.57143,                 1.1382,                 2.8214,                0.87235,             0.00029307,             0.00029307,             0.00029307
                      8,                 1.2531,                 1.6875,                0.97258,                0.10333,                      1,                 0.9705,                0.65241,                 1.1115,                 2.5927,                0.86489,             0.00033102,             0.00033102,             0.00033102
                      9,                 1.3156,                 1.3384,                  1.013,                      1,                0.78661,                0.98825,                0.64594,                 1.1497,                 2.3997,                 0.8658,             0.00036871,             0.00036871,             0.00036871
                     10,                 1.4918,                 1.1857,                 1.0681,                      1,                0.84046,                0.98728,                0.57433,                 1.2178,                 2.2233,                0.87341,             0.00040614,             0.00040614,             0.00040614
                     11,                 1.1893,                 1.1724,                0.90521,                 0.9855,                0.93548,                0.98788,                0.53456,                  1.272,                  2.084,                0.87947,              0.0004433,              0.0004433,              0.0004433
                     12,                 1.3254,                 0.9609,                 0.9777,                0.98919,                0.93548,                0.98193,                0.58762,                 1.2929,                 2.0057,                 0.8718,              0.0004802,              0.0004802,              0.0004802
                     13,                 1.2255,                 1.2504,                0.93757,                      1,                0.92919,                 0.9771,                0.58115,                 1.4093,                 1.9704,                0.89005,             0.00051683,             0.00051683,             0.00051683
                     14,                 1.2997,                0.97783,                0.91678,                0.94269,                0.90323,                0.97137,                0.60925,                 1.4005,                 1.9071,                0.91789,              0.0005532,              0.0005532,              0.0005532
                     15,                 1.1686,                0.87126,                0.90499,                0.91998,                0.90323,                0.93098,                0.61372,                 1.3246,                 1.7874,                 0.9212,             0.00058931,             0.00058931,             0.00058931
                     16,                 1.3264,                0.85673,                0.96771,                 0.9388,                 0.9898,                0.98506,                0.61688,                 1.2591,                 1.6242,                0.89502,             0.00062515,             0.00062515,             0.00062515
                     17,                  1.441,                 1.0957,                0.94569,                0.95681,                      1,                0.99219,                0.67131,                 1.1482,                  1.434,                0.89302,             0.00066073,             0.00066073,             0.00066073
                     18,                 1.1454,                0.88355,                 0.9306,                0.99563,                      1,                  0.995,                0.72748,                 1.0757,                 1.2591,                0.89485,             0.00069604,             0.00069604,             0.00069604
                     19,                 1.1597,                0.78164,                0.93526,                0.99223,                      1,                  0.995,                0.73137,                 1.0762,                 1.1514,                0.89454,             0.00073109,             0.00073109,             0.00073109
                     20,                 1.1961,                0.80369,                0.87688,                 0.9946,                      1,                  0.995,                0.70973,                 1.0618,                 1.0949,                 0.8935,             0.00076588,             0.00076588,             0.00076588
                     21,                 1.5695,                0.95716,                0.93954,                0.95971,                      1,                0.98813,                0.69281,                 1.0879,                 1.0494,                0.89675,              0.0008004,              0.0008004,              0.0008004
                     22,                 1.1795,                0.99221,                0.94922,                0.96868,                0.99766,                0.97906,                0.68776,                 1.0983,                 0.9428,                0.90237,             0.00083466,             0.00083466,             0.00083466
                     23,                 1.1754,                0.91854,                0.98235,                0.96513,                      1,                   0.99,                0.68769,                 1.1271,                0.84888,                0.91186,             0.00086865,             0.00086865,             0.00086865
                     24,                 1.1592,                 0.7095,                0.89989,                0.99909,                      1,                  0.995,                0.73302,                 1.0381,                0.76472,                0.88968,             0.00090238,             0.00090238,             0.00090238
                     25,                 1.1554,                0.73506,                0.97788,                0.99752,                      1,                  0.995,                0.73845,                 1.0791,                0.74324,                0.89405,             0.00093585,             0.00093585,             0.00093585
                     26,                 1.7057,                  3.192,                 1.4295,                0.99725,                      1,                  0.995,                0.73098,                 1.0932,                0.69538,                0.90291,             0.00096905,             0.00096905,             0.00096905
                     27,                 1.0418,                0.74075,                0.89742,                0.99725,                      1,                  0.995,                0.73098,                 1.0932,                0.69538,                0.90291,               0.001002,               0.001002,               0.001002
                     28,                 1.0541,                0.72945,                0.91301,                0.99395,                      1,                  0.995,                 0.7286,                 1.0772,                0.72945,                0.89939,              0.0010347,              0.0010347,              0.0010347
                     29,                 1.1197,                0.71698,                0.88782,                0.99964,                      1,                  0.995,                0.70039,                 1.0648,                0.79947,                0.89843,              0.0010671,              0.0010671,              0.0010671
                     30,                 1.1491,                0.78266,                 0.9607,                0.99964,                      1,                  0.995,                0.70039,                 1.0648,                0.79947,                0.89843,              0.0010992,              0.0010992,              0.0010992
                     31,                 1.1172,                0.88206,                0.92608,                      1,                0.99739,                  0.995,                0.67546,                 1.1149,                 0.9124,                0.91597,              0.0011311,              0.0011311,              0.0011311
                     32,                  1.263,                0.81104,                0.92186,                 0.9999,                      1,                  0.995,                0.69022,                 1.0844,                0.90205,                0.90089,              0.0011627,              0.0011627,              0.0011627
                     33,                 1.1418,                0.72019,                0.92646,                 0.9999,                      1,                  0.995,                0.69022,                 1.0844,                0.90205,                0.90089,              0.0011941,              0.0011941,              0.0011941
                     34,                 1.1426,                0.78279,                  1.003,                0.99653,                      1,                  0.995,                0.68622,                 1.1285,                0.78464,                0.88715,              0.0012252,              0.0012252,              0.0012252
                     35,                 1.3236,                 0.8333,                0.93364,                0.99802,                      1,                  0.995,                0.63066,                 1.2736,                0.70513,                0.92997,               0.001256,               0.001256,               0.001256
                     36,                 1.2879,                0.75584,                0.93128,                0.99802,                      1,                  0.995,                0.63066,                 1.2736,                0.70513,                0.92997,              0.0012866,              0.0012866,              0.0012866
                     37,                 1.0869,                  1.083,                0.97892,                0.99918,                      1,                  0.995,                 0.6587,                  1.228,                0.71459,                0.91465,              0.0013169,              0.0013169,              0.0013169
                     38,                 1.1125,                0.74067,                0.89409,                0.99749,                      1,                  0.995,                  0.745,                 1.0322,                0.65036,                0.89404,              0.0013469,              0.0013469,              0.0013469
                     39,                  1.254,                0.83677,                0.98798,                0.99749,                      1,                  0.995,                  0.745,                 1.0322,                0.65036,                0.89404,              0.0013767,              0.0013767,              0.0013767
                     40,                 1.4465,                0.89951,                 0.9187,                0.99794,                      1,                  0.995,                0.73077,                 1.0455,                0.64641,                0.90361,              0.0014062,              0.0014062,              0.0014062
                     41,                 1.0774,                0.65227,                0.87443,                0.99639,                      1,                  0.995,                0.71853,                 1.0609,                 0.6504,                0.90406,              0.0014354,              0.0014354,              0.0014354
                     42,                 1.0532,                0.66474,                0.90704,                0.99639,                      1,                  0.995,                0.71853,                 1.0609,                 0.6504,                0.90406,              0.0014644,              0.0014644,              0.0014644
                     43,                 1.3767,                0.76747,                0.90282,                0.99118,                      1,                  0.995,                0.72682,                 1.0672,                0.68319,                0.91167,              0.0014931,              0.0014931,              0.0014931
                     44,                 1.0669,                0.86989,                0.90881,                0.99118,                      1,                  0.995,                0.72682,                 1.0672,                0.68319,                0.91167,              0.0015215,              0.0015215,              0.0015215
                     45,                 1.3513,                 2.0206,                 1.1159,                0.96333,                      1,                0.99312,                0.70756,                 1.1139,                0.68583,                0.90757,              0.0015497,              0.0015497,              0.0015497
                     46,                  1.153,                0.78506,                0.91551,                0.96333,                      1,                0.99312,                0.70756,                 1.1139,                0.68583,                0.90757,              0.0015777,              0.0015777,              0.0015777
                     47,                 1.4416,                0.74123,                0.88477,                0.98824,                      1,                  0.995,                0.70953,                 1.1035,                0.68255,                0.90641,              0.0016053,              0.0016053,              0.0016053
