                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.5636,                 3.3589,                 1.2911,                      0,                      0,                      0,                      0,                 1.6936,                 3.0463,                 1.0951,                      0,                      0,                      0
                      1,                 1.6721,                 3.4136,                 1.3572,                      0,                      0,                      0,                      0,                 1.6459,                 3.0374,                 1.0807,             1.9802e-05,             1.9802e-05,             1.9802e-05
                      2,                 1.5122,                 3.4583,                 1.2773,                      0,                      0,                      0,                      0,                 1.5698,                 3.0182,                 1.0529,             3.9208e-05,             3.9208e-05,             3.9208e-05
                      3,                  1.536,                 3.4557,                  1.268,                      0,                      0,                      0,                      0,                 1.4617,                 2.9809,                 1.0183,             5.8218e-05,             5.8218e-05,             5.8218e-05
                      4,                 1.3081,                 3.3294,                  1.206,                      0,                      0,                      0,                      0,                 1.3502,                 2.9449,                0.98298,             7.6832e-05,             7.6832e-05,             7.6832e-05
                      5,                 1.3408,                 3.3573,                 1.1306,                      0,                      0,                      0,                      0,                 1.2411,                 2.9218,                0.95003,              9.505e-05,              9.505e-05,              9.505e-05
                      6,                 1.1788,                 3.1782,                 1.0906,                      0,                      0,                      0,                      0,                  1.235,                  2.837,                0.92531,             0.00011287,             0.00011287,             0.00011287
                      7,                 1.1963,                 2.9743,                 1.0772,                      0,                      0,                      0,                      0,                 1.2295,                 2.7776,                0.91025,              0.0001303,              0.0001303,              0.0001303
                      8,                 1.2594,                 2.5215,                 1.0833,                      0,                      0,                      0,                      0,                  1.241,                 2.7616,                0.91294,             0.00014733,             0.00014733,             0.00014733
                      9,                 1.2477,                 2.3511,                 1.0551,                      0,                      0,                      0,                      0,                 1.1999,                 2.7461,                0.90672,             0.00016396,             0.00016396,             0.00016396
                     10,                 1.2346,                 1.9435,                 1.0223,                      0,                      0,                      0,                      0,                 1.0624,                 2.7058,                0.87952,              0.0001802,              0.0001802,              0.0001802
                     11,                 1.1623,                 1.7211,                 1.0221,                      0,                      0,                      0,                      0,                 1.0148,                 2.6815,                0.87846,             0.00019604,             0.00019604,             0.00019604
                     12,                 1.1769,                 1.5947,                 1.0031,                      0,                      0,                      0,                      0,                 1.0134,                  2.654,                 0.8765,             0.00021149,             0.00021149,             0.00021149
                     13,                 1.2506,                  1.349,                 1.0042,                      0,                      0,                      0,                      0,                 1.0851,                 2.5888,                0.89028,             0.00022654,             0.00022654,             0.00022654
                     14,                 1.3201,                 1.3502,                 1.0212,                      0,                      0,                      0,                      0,                 1.1737,                 2.5055,                0.91593,             0.00024119,             0.00024119,             0.00024119
                     15,                 1.1972,                 1.1001,                0.96963,                      0,                      0,                      0,                      0,                 1.1926,                 2.4129,                0.93057,             0.00025545,             0.00025545,             0.00025545
