                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 2.0596,                 3.7194,                 1.1597,                      0,                      0,                      0,                      0,                  1.935,                 3.6164,                 1.1423,                      0,                      0,                      0
                      1,                 2.7132,                  3.741,                 1.3494,                      0,                      0,                      0,                      0,                  1.938,                 3.6099,                  1.137,             1.9802e-05,             1.9802e-05,             1.9802e-05
                      2,                 1.9252,                 3.6619,                 1.2986,                      0,                      0,                      0,                      0,                 1.8937,                 3.5968,                  1.127,             3.9208e-05,             3.9208e-05,             3.9208e-05
                      3,                 2.0442,                 3.6938,                  1.159,                      0,                      0,                      0,                      0,                 1.8428,                 3.5711,                 1.1095,             5.8218e-05,             5.8218e-05,             5.8218e-05
                      4,                 1.7428,                 3.5727,                 1.0621,                      0,                      0,                      0,                      0,                 1.7723,                 3.5315,                 1.0702,             7.6832e-05,             7.6832e-05,             7.6832e-05
                      5,                 1.6514,                 3.5255,                 1.1144,                      0,                      0,                      0,                      0,                 1.6946,                 3.4955,                 1.0465,              9.505e-05,              9.505e-05,              9.505e-05
                      6,                 1.5343,                 3.3869,                  1.015,                      0,                      0,                      0,                      0,                 1.5987,                 3.4309,                 1.0162,             0.00011287,             0.00011287,             0.00011287
                      7,                 1.9414,                 3.3862,                 1.0164,                      0,                      0,                      0,                      0,                 1.5376,                 3.3977,                 0.9884,              0.0001303,              0.0001303,              0.0001303
                      8,                 2.1189,                 3.2417,                 1.0255,                      0,                      0,                      0,                      0,                 1.5501,                 3.3752,                0.98634,             0.00014733,             0.00014733,             0.00014733
                      9,                 1.8594,                 3.0735,                0.99503,                      0,                      0,                      0,                      0,                 1.5872,                  3.353,                0.98214,             0.00016396,             0.00016396,             0.00016396
                     10,                 1.3829,                  2.859,                0.94482,                      0,                      0,                      0,                      0,                 1.6482,                 3.3365,                0.98844,              0.0001802,              0.0001802,              0.0001802
                     11,                 1.3513,                 2.7468,                0.98556,                      0,                      0,                      0,                      0,                  1.662,                 3.2962,                 0.9894,             0.00019604,             0.00019604,             0.00019604
                     12,                 2.6292,                 2.5542,                 1.0786,                      0,                      0,                      0,                      0,                 1.7162,                  3.254,                 1.0036,             0.00021149,             0.00021149,             0.00021149
                     13,                  1.363,                 2.3758,                0.94051,                      0,                      0,                      0,                      0,                 1.7492,                 3.2192,                 1.0103,             0.00022654,             0.00022654,             0.00022654
                     14,                 2.5523,                 1.9675,                 1.0846,                      0,                      0,                      0,                      0,                 1.8091,                 3.1721,                 1.0234,             0.00024119,             0.00024119,             0.00024119
                     15,                 1.4754,                 1.4435,                0.90896,                      0,                      0,                      0,                      0,                 1.7477,                 3.0906,                 1.0099,             0.00025545,             0.00025545,             0.00025545
                     16,                 1.7274,                 1.5305,                0.96112,                      0,                      0,                      0,                      0,                 1.5974,                 2.9727,                0.97472,             0.00026931,             0.00026931,             0.00026931
                     17,                 1.5033,                 1.2774,                0.90977,                      0,                      0,                      0,                      0,                 1.5974,                 2.9727,                0.97472,             0.00028278,             0.00028278,             0.00028278
                     18,                 1.3627,                 1.7225,                0.94206,                      0,                      0,                      0,                      0,                 1.5581,                 2.8239,                0.97814,             0.00029585,             0.00029585,             0.00029585
                     19,                 1.3954,                  1.243,                0.88173,                      0,                      0,                      0,                      0,                 1.5581,                 2.8239,                0.97814,             0.00030852,             0.00030852,             0.00030852
                     20,                 1.5306,                 1.3755,                0.91207,                      0,                      0,                      0,                      0,                 1.6382,                  2.693,                 1.0111,              0.0003208,              0.0003208,              0.0003208
                     21,                 2.8748,                 1.6781,                 1.0366,                      0,                      0,                      0,                      0,                 1.6382,                  2.693,                 1.0111,             0.00033268,             0.00033268,             0.00033268
                     22,                 1.3359,                 1.3884,                0.88023,                      0,                      0,                      0,                      0,                 1.7304,                 2.5599,                  1.063,             0.00034417,             0.00034417,             0.00034417
                     23,                 1.7273,                  1.266,                0.89235,                      0,                      0,                      0,                      0,                 1.7304,                 2.5599,                  1.063,             0.00035526,             0.00035526,             0.00035526
                     24,                 1.6465,                 1.3978,                0.89849,                      0,                      0,                      0,                      0,                 1.7801,                  2.458,                 1.0894,             0.00036595,             0.00036595,             0.00036595
                     25,                 1.3867,                  1.092,                0.89159,                      0,                      0,                      0,                      0,                 1.7801,                  2.458,                 1.0894,             0.00037625,             0.00037625,             0.00037625
                     26,                 1.2466,                 1.0652,                0.92135,                      0,                      0,                      0,                      0,                 1.7768,                 2.3184,                 1.1209,             0.00038615,             0.00038615,             0.00038615
                     27,                  1.517,                 1.1231,                0.90246,                      0,                      0,                      0,                      0,                 1.7768,                 2.3184,                 1.1209,             0.00039566,             0.00039566,             0.00039566
