                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.1188,                0.68618,                0.93739,                0.99674,                0.96552,                  0.994,                0.59974,                 1.4231,                0.78268,                0.88574,              0.0012252,              0.0012252,              0.0012252
                     35,                 1.2396,                0.82612,                0.91379,                      1,                0.99176,                  0.995,                0.58382,                 1.4077,                0.81035,                0.87345,               0.001256,               0.001256,               0.001256
                     36,                 1.1438,                0.74629,                0.91521,                      1,                0.99176,                  0.995,                0.58382,                 1.4077,                0.81035,                0.87345,              0.0012866,              0.0012866,              0.0012866
                     37,                 1.0593,                0.83036,                0.97645,                0.99112,                      1,                  0.995,                0.62454,                 1.3059,                0.76105,                0.86191,              0.0013169,              0.0013169,              0.0013169
                     38,                 1.1548,                0.70045,                0.90058,                0.99423,                      1,                  0.995,                0.65932,                 1.2358,                0.76367,                0.85729,              0.0013469,              0.0013469,              0.0013469
                     39,                  1.195,                0.82008,                0.98778,                0.99423,                      1,                  0.995,                0.65932,                 1.2358,                0.76367,                0.85729,              0.0013767,              0.0013767,              0.0013767
                     40,                 1.4425,                0.90333,                0.89475,                0.99653,                      1,                  0.995,                 0.6294,                 1.3391,                  0.812,                0.87364,              0.0014062,              0.0014062,              0.0014062
                     41,                 1.1496,                0.68947,                0.89056,                0.99635,                      1,                  0.995,                0.67191,                  1.275,                0.78938,                0.86598,              0.0014354,              0.0014354,              0.0014354
                     42,                 1.1266,                0.69998,                0.89825,                0.99635,                      1,                  0.995,                0.67191,                  1.275,                0.78938,                0.86598,              0.0014644,              0.0014644,              0.0014644
                     43,                 1.3222,                0.76306,                0.88863,                0.99559,                      1,                  0.995,                0.67506,                 1.2377,                0.72963,                 0.8708,              0.0014931,              0.0014931,              0.0014931
                     44,                 1.0839,                0.71656,                0.91234,                0.99559,                      1,                  0.995,                0.67506,                 1.2377,                0.72963,                 0.8708,              0.0015215,              0.0015215,              0.0015215
                     45,                 1.0955,                0.70666,                0.89835,                0.99612,                      1,                  0.995,                0.62994,                  1.304,                 0.7403,                0.88477,              0.0015497,              0.0015497,              0.0015497
                     46,                 1.1583,                0.80234,                0.91405,                0.99612,                      1,                  0.995,                0.62994,                  1.304,                 0.7403,                0.88477,              0.0015777,              0.0015777,              0.0015777
                     47,                 1.3933,                0.77388,                0.88927,                0.99544,                      1,                  0.995,                0.63852,                 1.2522,                0.78304,                0.86733,              0.0016053,              0.0016053,              0.0016053
                     48,                 1.6778,                 2.1933,                 1.2693,                0.99544,                      1,                  0.995,                0.63852,                 1.2522,                0.78304,                0.86733,              0.0016327,              0.0016327,              0.0016327
                     49,                 1.1495,                0.79745,                0.88066,                0.96564,                      1,                  0.995,                0.63576,                 1.2419,                0.77708,                0.85857,              0.0016598,              0.0016598,              0.0016598
                     50,                 1.0682,                0.71635,                0.91127,                0.96564,                      1,                  0.995,                0.63576,                 1.2419,                0.77708,                0.85857,                0.00167,                0.00167,                0.00167
                     51,                 1.3058,                 0.7308,                0.88656,                0.96368,                      1,                  0.993,                0.62174,                 1.3088,                0.75249,                0.86468,                0.00167,                0.00167,                0.00167
                     52,                 1.1682,                0.75165,                0.90197,                0.96368,                      1,                  0.993,                0.62174,                 1.3088,                0.75249,                0.86468,              0.0016634,              0.0016634,              0.0016634
                     53,                 1.1032,                0.81675,                0.89295,                0.99677,                      1,                  0.995,                0.63197,                 1.3073,                0.68878,                0.87365,              0.0016568,              0.0016568,              0.0016568
                     54,                 1.4163,                0.72473,                0.89285,                0.99677,                      1,                  0.995,                0.63197,                 1.3073,                0.68878,                0.87365,              0.0016502,              0.0016502,              0.0016502
                     55,                 1.0379,                0.67809,                0.89458,                0.99726,                      1,                  0.995,                0.65945,                 1.2687,                0.70286,                0.86957,              0.0016436,              0.0016436,              0.0016436
                     56,                 1.1833,                0.72494,                0.88286,                0.99726,                      1,                  0.995,                0.65945,                 1.2687,                0.70286,                0.86957,               0.001637,               0.001637,               0.001637
                     57,                 1.0086,                0.65224,                0.88472,                0.99772,                      1,                  0.995,                 0.6875,                 1.2208,                0.68031,                0.86462,              0.0016304,              0.0016304,              0.0016304
                     58,                 1.1732,                0.66577,                0.89707,                0.99772,                      1,                  0.995,                 0.6875,                 1.2208,                0.68031,                0.86462,              0.0016238,              0.0016238,              0.0016238
                     59,                 1.0198,                 1.0214,                 0.9216,                0.99722,                      1,                  0.995,                0.63663,                 1.3061,                0.70477,                0.87953,              0.0016172,              0.0016172,              0.0016172
                     60,                 1.4387,                 0.7482,                  0.904,                0.99722,                      1,                  0.995,                0.63663,                 1.3061,                0.70477,                0.87953,              0.0016106,              0.0016106,              0.0016106
                     61,                 1.1366,                0.70685,                0.96378,                 0.9968,                      1,                  0.995,                0.58635,                 1.5024,                0.78143,                0.92643,               0.001604,               0.001604,               0.001604
                     62,                 1.1733,                0.69128,                0.91062,                 0.9968,                      1,                  0.995,                0.58635,                 1.5024,                0.78143,                0.92643,              0.0015974,              0.0015974,              0.0015974
                     63,                 1.3074,                0.99398,                 1.0857,                0.99765,                      1,                  0.995,                0.60013,                 1.3613,                0.75039,                0.90071,              0.0015908,              0.0015908,              0.0015908
                     64,                0.98415,                0.65279,                0.90241,                0.99765,                      1,                  0.995,                0.60013,                 1.3613,                0.75039,                0.90071,              0.0015842,              0.0015842,              0.0015842
                     65,                 1.0589,                 1.2206,                0.95018,                0.99769,                      1,                  0.995,                0.69016,                 1.0823,                0.64606,                0.85194,              0.0015776,              0.0015776,              0.0015776
                     66,                 1.0692,                0.69684,                0.95157,                0.99769,                      1,                  0.995,                0.69016,                 1.0823,                0.64606,                0.85194,               0.001571,               0.001571,               0.001571
                     67,                 1.1485,                0.68144,                0.90359,                0.99777,                      1,                  0.995,                0.72827,                 1.0538,                0.60299,                0.84734,              0.0015644,              0.0015644,              0.0015644
                     68,                 1.1369,                0.72092,                0.89279,                0.99777,                      1,                  0.995,                0.72827,                 1.0538,                0.60299,                0.84734,              0.0015578,              0.0015578,              0.0015578
                     69,                 1.0751,                0.67777,                0.91606,                0.99853,                      1,                  0.995,                0.68245,                 1.1508,                0.65949,                0.85331,              0.0015512,              0.0015512,              0.0015512
                     70,                 1.0837,                0.65767,                0.87739,                0.99853,                      1,                  0.995,                0.68245,                 1.1508,                0.65949,                0.85331,              0.0015446,              0.0015446,              0.0015446
                     71,                 1.0597,                0.63895,                0.90166,                0.99824,                      1,                  0.995,                0.63035,                 1.3361,                0.68123,                0.87959,               0.001538,               0.001538,               0.001538
                     72,                 1.1155,                0.65116,                0.87699,                0.99824,                      1,                  0.995,                0.63035,                 1.3361,                0.68123,                0.87959,              0.0015314,              0.0015314,              0.0015314
                     73,                 1.0739,                0.71274,                0.91221,                 0.9934,                      1,                  0.995,                0.66035,                 1.2658,                0.70561,                0.86602,              0.0015248,              0.0015248,              0.0015248
                     74,                  1.102,                0.70904,                0.87116,                 0.9934,                      1,                  0.995,                0.66035,                 1.2658,                0.70561,                0.86602,              0.0015182,              0.0015182,              0.0015182
                     75,                 1.0727,                0.62955,                0.85841,                0.95775,                      1,                  0.994,                0.67922,                 1.1649,                0.73861,                0.85569,              0.0015116,              0.0015116,              0.0015116
                     76,                 1.0439,                0.59886,                0.90402,                0.95775,                      1,                  0.994,                0.67922,                 1.1649,                0.73861,                0.85569,               0.001505,               0.001505,               0.001505
                     77,                 1.1613,                0.75007,                0.93762,                0.99583,                      1,                  0.995,                0.63941,                 1.2457,                0.69762,                0.88095,              0.0014984,              0.0014984,              0.0014984
                     78,                 1.0058,                0.61482,                0.88045,                0.99583,                      1,                  0.995,                0.63941,                 1.2457,                0.69762,                0.88095,              0.0014918,              0.0014918,              0.0014918
                     79,                  1.243,                0.67715,                0.86156,                0.99584,                      1,                  0.995,                0.63426,                 1.2631,                 0.6633,                0.89559,              0.0014852,              0.0014852,              0.0014852
                     80,                 1.0794,                0.83947,                0.92361,                0.99584,                      1,                  0.995,                0.63426,                 1.2631,                 0.6633,                0.89559,              0.0014786,              0.0014786,              0.0014786
                     81,                 1.0178,                 1.3496,                0.97751,                0.99643,                      1,                  0.995,                0.65694,                 1.2352,                0.63789,                0.88864,               0.001472,               0.001472,               0.001472
                     82,                 1.1634,                0.66257,                0.88962,                0.99643,                      1,                  0.995,                0.65694,                 1.2352,                0.63789,                0.88864,              0.0014654,              0.0014654,              0.0014654
                     83,                  1.041,                0.66689,                0.87007,                0.99632,                      1,                  0.995,                 0.6994,                 1.1415,                 0.6229,                0.86059,              0.0014588,              0.0014588,              0.0014588
                     84,                 1.0672,                0.66539,                0.89166,                0.99632,                      1,                  0.995,                 0.6994,                 1.1415,                 0.6229,                0.86059,              0.0014522,              0.0014522,              0.0014522
                     85,                 1.1024,                0.63606,                0.90335,                0.99527,                      1,                  0.995,                0.69424,                 1.1751,                0.64031,                0.86001,              0.0014456,              0.0014456,              0.0014456
