                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.6238,                 3.3963,                 1.3273,                      0,                      0,                      0,                      0,                 1.6057,                 3.1532,                 1.2127,                      0,                      0,                      0
                      1,                 1.5484,                 3.4504,                 1.2429,                      0,                      0,                      0,                      0,                 1.5663,                 3.1422,                 1.1942,             1.9802e-05,             1.9802e-05,             1.9802e-05
                      2,                 1.5365,                 3.4235,                 1.2186,                      0,                      0,                      0,                      0,                 1.4776,                 3.1345,                  1.174,             3.9208e-05,             3.9208e-05,             3.9208e-05
                      3,                 1.4749,                 3.4173,                 1.2691,                      0,                      0,                      0,                      0,                 1.3569,                 3.1238,                  1.154,             5.8218e-05,             5.8218e-05,             5.8218e-05
                      4,                 1.3553,                 3.3829,                 1.1834,                      0,                      0,                      0,                      0,                 1.2991,                 3.0856,                 1.1166,             7.6832e-05,             7.6832e-05,             7.6832e-05
                      5,                 1.2696,                 3.3017,                 1.1698,                      0,                      0,                      0,                      0,                 1.2384,                 3.0415,                 1.0683,              9.505e-05,              9.505e-05,              9.505e-05
                      6,                 1.3162,                 3.0205,                 1.1581,                      0,                      0,                      0,                      0,                   1.22,                 2.9821,                 1.0235,             0.00011287,             0.00011287,             0.00011287
                      7,                 1.2239,                 2.8096,                 1.0715,                      0,                      0,                      0,                      0,                 1.2139,                 2.9451,                0.98007,              0.0001303,              0.0001303,              0.0001303
                      8,                 1.2634,                 2.4783,                  1.032,                      0,                      0,                      0,                      0,                 1.2039,                  2.909,                0.96313,             0.00014733,             0.00014733,             0.00014733
                      9,                 1.1895,                 2.1821,                 1.0074,                      0,                      0,                      0,                      0,                 1.1792,                 2.8553,                0.93901,             0.00016396,             0.00016396,             0.00016396
                     10,                 1.2448,                 1.8956,                 1.0447,                      0,                      0,                      0,                      0,                  1.124,                 2.7663,                0.92337,              0.0001802,              0.0001802,              0.0001802
                     11,                 1.3735,                 1.8032,                 0.9981,                      0,                      0,                      0,                      0,                 1.0836,                 2.6676,                0.91709,             0.00019604,             0.00019604,             0.00019604
                     12,                 1.2556,                 1.6557,                  1.006,                      0,                      0,                      0,                      0,                 1.1985,                 2.5865,                0.93924,             0.00021149,             0.00021149,             0.00021149
                     13,                 1.1953,                 1.2795,                0.98353,                      0,                      0,                      0,                      0,                 1.2042,                 2.5036,                0.94074,             0.00022654,             0.00022654,             0.00022654
                     14,                 1.1864,                  1.124,                 1.0017,                      0,                      0,                      0,                      0,                 1.1615,                 2.3505,                 0.9287,             0.00024119,             0.00024119,             0.00024119
                     15,                 1.1254,                0.98723,                 0.9853,                      0,                      0,                      0,                      0,                  1.147,                 2.2089,                0.91105,             0.00025545,             0.00025545,             0.00025545
                     16,                 1.0451,                0.93901,                0.96669,                      0,                      0,                      0,                      0,                 1.0899,                 2.1263,                0.90273,             0.00026931,             0.00026931,             0.00026931
                     17,                 1.1645,                0.97411,                 1.0157,                      0,                      0,                      0,                      0,                 1.0899,                 2.1263,                0.90273,             0.00028278,             0.00028278,             0.00028278
                     18,                 1.0258,                 0.9464,                0.95608,                      0,                      0,                      0,                      0,                 1.0058,                 1.9856,                0.88181,             0.00029585,             0.00029585,             0.00029585
                     19,                 1.1242,                0.89908,                0.95214,                      0,                      0,                      0,                      0,                 1.0058,                 1.9856,                0.88181,             0.00030852,             0.00030852,             0.00030852
                     20,                 1.1295,                 1.0521,                0.99466,                      0,                      0,                      0,                      0,                0.91512,                 1.8797,                0.85965,              0.0003208,              0.0003208,              0.0003208
                     21,                 1.0539,                0.91001,                0.99083,                      0,                      0,                      0,                      0,                0.91512,                 1.8797,                0.85965,             0.00033268,             0.00033268,             0.00033268
                     22,                 1.0096,                0.81749,                0.97517,                      0,                      0,                      0,                      0,                 0.8987,                  1.792,                0.84859,             0.00034417,             0.00034417,             0.00034417
                     23,                0.96802,                0.83549,                 0.9873,                      0,                      0,                      0,                      0,                 0.8987,                  1.792,                0.84859,             0.00035526,             0.00035526,             0.00035526
                     24,                 1.0034,                0.91932,                0.95125,                      0,                      0,                      0,                      0,                0.94621,                 1.7012,                0.85511,             0.00036595,             0.00036595,             0.00036595
                     25,                 1.0213,                0.82784,                0.99261,                      0,                      0,                      0,                      0,                0.94621,                 1.7012,                0.85511,             0.00037625,             0.00037625,             0.00037625
                     26,                 1.0534,                0.86211,                0.98582,                      0,                      0,                      0,                      0,                 1.0699,                 1.5841,                0.88887,             0.00038615,             0.00038615,             0.00038615
                     27,                 1.0156,                0.84947,                0.96112,                      0,                      0,                      0,                      0,                 1.0699,                 1.5841,                0.88887,             0.00039566,             0.00039566,             0.00039566
                     28,                0.97117,                0.86071,                0.92686,                      1,                 0.0625,                0.53124,                0.42499,                  1.167,                 1.4963,                0.94706,             0.00040477,             0.00040477,             0.00040477
                     29,                 1.0677,                0.88659,                0.97861,                      1,                 0.0625,                0.53124,                0.42499,                  1.167,                 1.4963,                0.94706,             0.00041348,             0.00041348,             0.00041348
                     30,                 1.0281,                0.85898,                0.96136,                      1,                 0.1875,                0.59374,                0.45728,                 1.1062,                 1.4046,                0.95828,              0.0004218,              0.0004218,              0.0004218
                     31,                 1.1232,                0.84164,                0.96809,                      1,                 0.1875,                0.59374,                0.45728,                 1.1062,                 1.4046,                0.95828,             0.00042972,             0.00042972,             0.00042972
                     32,                0.94592,                0.81698,                0.95047,                      1,                   0.25,                  0.625,                0.50481,                0.89265,                 1.3517,                0.89861,             0.00043725,             0.00043725,             0.00043725
                     33,                0.99254,                0.74111,                0.92711,                      1,                   0.25,                  0.625,                0.50481,                0.89265,                 1.3517,                0.89861,             0.00044438,             0.00044438,             0.00044438
                     34,                 1.0848,                0.82687,                0.97309,                      1,                    0.5,                   0.75,                0.59802,                0.87138,                 1.2951,                0.87853,             0.00045111,             0.00045111,             0.00045111
                     35,                 0.9695,                0.78847,                0.91426,                      1,                    0.5,                   0.75,                0.59802,                0.87138,                 1.2951,                0.87853,             0.00045745,             0.00045745,             0.00045745
                     36,                 1.0378,                0.79019,                0.94352,                      1,                 0.6875,                0.84372,                 0.6955,                0.81196,                 1.2201,                0.86536,             0.00046339,             0.00046339,             0.00046339
                     37,                 1.0128,                0.78513,                0.93624,                      1,                 0.6875,                0.84372,                 0.6955,                0.81196,                 1.2201,                0.86536,             0.00046894,             0.00046894,             0.00046894
                     38,                 1.0004,                0.78808,                0.93286,                      1,                   0.75,                  0.875,                0.70815,                  0.904,                 1.1647,                 0.8692,             0.00047409,             0.00047409,             0.00047409
                     39,                 1.0308,                0.75943,                0.93728,                      1,                   0.75,                  0.875,                0.70815,                  0.904,                 1.1647,                 0.8692,             0.00047884,             0.00047884,             0.00047884
                     40,                 1.0117,                0.75045,                0.93143,                      1,                   0.75,                  0.875,                0.69172,                0.90818,                 1.1364,                 0.8672,              0.0004832,              0.0004832,              0.0004832
                     41,                 1.1024,                 0.7521,                0.96211,                      1,                   0.75,                  0.875,                0.69172,                0.90818,                 1.1364,                 0.8672,             0.00048716,             0.00048716,             0.00048716
                     42,                 1.0428,                0.77099,                0.98895,                      1,                 0.6875,                0.84372,                0.67245,                0.83559,                 1.1522,                0.85573,             0.00049073,             0.00049073,             0.00049073
                     43,                 1.0057,                 0.7775,                0.96883,                      1,                 0.6875,                0.84372,                0.67245,                0.83559,                 1.1522,                0.85573,              0.0004939,              0.0004939,              0.0004939
                     44,                 1.0672,                0.74269,                0.95306,                      1,                    0.5,                   0.75,                0.59953,                 0.8581,                 1.1842,                0.88142,             0.00049667,             0.00049667,             0.00049667
                     45,                 1.0698,                0.75376,                0.93534,                      1,                    0.5,                   0.75,                0.59953,                 0.8581,                 1.1842,                0.88142,             0.00049905,             0.00049905,             0.00049905
                     46,                 1.1229,                0.78033,                0.93214,                      1,                 0.5625,                0.78123,                0.60669,                 1.0888,                 1.2139,                 0.9291,             0.00050103,             0.00050103,             0.00050103
                     47,                 1.0303,                 0.8042,                0.96868,                      1,                 0.5625,                0.78123,                0.60669,                 1.0888,                 1.2139,                 0.9291,             0.00050262,             0.00050262,             0.00050262
                     48,                 1.0732,                0.77306,                0.98334,                      1,                  0.625,                0.81247,                0.61536,                 1.1756,                 1.1851,                 0.9584,             0.00050381,             0.00050381,             0.00050381
                     49,                 1.0863,                0.90559,                 1.0348,                      1,                  0.625,                0.81247,                0.61536,                 1.1756,                 1.1851,                 0.9584,              0.0005046,              0.0005046,              0.0005046
                     50,                0.93419,                0.74326,                0.93168,                      1,                 0.6875,                0.84372,                0.65157,                 1.0763,                 1.1284,                0.95396,               0.000505,               0.000505,               0.000505
                     51,                0.98282,                0.71372,                0.91679,                      1,                 0.6875,                0.84372,                0.65157,                 1.0763,                 1.1284,                0.95396,               0.000505,               0.000505,               0.000505
                     52,                0.97734,                0.79044,                0.96208,                      1,                 0.6875,                0.84372,                0.65157,                 1.0763,                 1.1284,                0.95396,             0.00050461,             0.00050461,             0.00050461
                     53,                 1.0113,                0.76077,                0.96521,                      1,                   0.75,                  0.875,                0.70737,                0.97262,                 1.0757,                0.93253,             0.00050382,             0.00050382,             0.00050382
                     54,                0.98341,                0.70372,                0.94315,                      1,                   0.75,                  0.875,                0.70737,                0.97262,                 1.0757,                0.93253,             0.00050263,             0.00050263,             0.00050263
                     55,                 1.0186,                 0.7517,                0.94289,                      1,                   0.75,                  0.875,                0.70737,                0.97262,                 1.0757,                0.93253,             0.00050105,             0.00050105,             0.00050105
                     56,                0.89236,                0.68325,                0.93017,                      1,                 0.9375,                 0.9686,                0.70516,                  1.035,                 1.0276,                0.92808,             0.00049907,             0.00049907,             0.00049907
                     57,                 0.9342,                0.71003,                0.93799,                      1,                 0.9375,                 0.9686,                0.70516,                  1.035,                 1.0276,                0.92808,              0.0004967,              0.0004967,              0.0004967
                     58,                  1.003,                0.81954,                0.94155,                      1,                 0.9375,                 0.9686,                0.70516,                  1.035,                 1.0276,                0.92808,             0.00049393,             0.00049393,             0.00049393
                     59,                 1.0323,                0.75176,                 0.9505,                      1,                 0.9375,                 0.9686,                0.75726,                0.96723,                 1.0097,                0.89427,             0.00049076,             0.00049076,             0.00049076
                     60,                 1.0526,                0.75599,                0.92782,                      1,                 0.9375,                 0.9686,                0.75726,                0.96723,                 1.0097,                0.89427,              0.0004872,              0.0004872,              0.0004872
                     61,                0.99184,                0.77459,                0.93307,                      1,                 0.9375,                 0.9686,                0.75726,                0.96723,                 1.0097,                0.89427,             0.00048324,             0.00048324,             0.00048324
                     62,                0.98196,                0.73965,                0.92236,                      1,                 0.9375,                 0.9686,                0.78635,                0.84436,                 1.0431,                0.86286,             0.00047889,             0.00047889,             0.00047889
                     63,                0.95247,                0.72205,                0.92348,                      1,                 0.9375,                 0.9686,                0.78635,                0.84436,                 1.0431,                0.86286,             0.00047414,             0.00047414,             0.00047414
                     64,                 1.0509,                0.80612,                0.98035,                      1,                 0.9375,                 0.9686,                0.78635,                0.84436,                 1.0431,                0.86286,             0.00046899,             0.00046899,             0.00046899
                     65,                0.99901,                0.72359,                 0.9708,                      1,                 0.6875,                0.84372,                0.69348,                  0.854,                 1.0817,                0.86594,             0.00046345,             0.00046345,             0.00046345
