                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                  1.646,                 3.5874,                 1.3374,                      0,                      0,                      0,                      0,                 1.5506,                 3.5559,                 1.1532,                      0,                      0,                      0
                      1,                 1.5571,                 3.6148,                   1.27,                      0,                      0,                      0,                      0,                 1.4677,                  3.544,                  1.124,             1.9802e-05,             1.9802e-05,             1.9802e-05
                      2,                 1.6761,                 3.4519,                  1.298,                      0,                      0,                      0,                      0,                 1.3296,                 3.5221,                  1.073,             3.9208e-05,             3.9208e-05,             3.9208e-05
                      3,                 1.6311,                  3.591,                 1.1872,                      0,                      0,                      0,                      0,                 1.2125,                 3.4088,                  1.002,             5.8218e-05,             5.8218e-05,             5.8218e-05
                      4,                 1.5517,                 3.4559,                  1.198,                      0,                      0,                      0,                      0,                 1.1138,                  3.334,                0.96332,             7.6832e-05,             7.6832e-05,             7.6832e-05
                      5,                 1.5031,                 3.2788,                  1.169,                      0,                      0,                      0,                      0,                 1.0078,                 3.2709,                0.92138,              9.505e-05,              9.505e-05,              9.505e-05
                      6,                 1.5048,                 3.2678,                 1.1212,                      0,                      0,                      0,                      0,                 1.0198,                 3.2205,                0.90891,             0.00011287,             0.00011287,             0.00011287
                      7,                 1.2812,                 3.0715,                 1.1063,                      0,                      0,                      0,                      0,                0.99935,                 3.1799,                0.90229,              0.0001303,              0.0001303,              0.0001303
                      8,                 1.6676,                 3.0555,                  1.092,                      0,                      0,                      0,                      0,                 1.0658,                 3.1373,                0.90776,             0.00014733,             0.00014733,             0.00014733
                      9,                 1.3445,                 2.8771,                 1.0209,                      0,                      0,                      0,                      0,                 1.1919,                 3.1157,                0.92842,             0.00016396,             0.00016396,             0.00016396
                     10,                 1.5963,                 2.4721,                 1.0875,                      0,                      0,                      0,                      0,                 1.2138,                 3.0712,                0.93282,              0.0001802,              0.0001802,              0.0001802
                     11,                 1.3673,                 2.3478,                0.98935,                      0,                      0,                      0,                      0,                 1.1785,                 3.0155,                0.92175,             0.00019604,             0.00019604,             0.00019604
                     12,                 1.2831,                 2.0264,                0.98419,                      0,                      0,                      0,                      0,                 1.0847,                 2.9452,                  0.903,             0.00021149,             0.00021149,             0.00021149
                     13,                 1.2982,                 1.6634,                   0.99,                      0,                      0,                      0,                      0,                 1.0055,                  2.838,                0.88677,             0.00022654,             0.00022654,             0.00022654
                     14,                 1.3626,                 1.4339,                  1.007,                      0,                      0,                      0,                      0,                0.99548,                 2.7042,                0.88013,             0.00024119,             0.00024119,             0.00024119
                     15,                 1.2625,                 1.4685,                0.97413,                      0,                      0,                      0,                      0,                 1.0026,                 2.5837,                0.88344,             0.00025545,             0.00025545,             0.00025545
