                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.5505,                  3.331,                 1.2765,                      0,                      0,                      0,                      0,                 1.7899,                 3.1187,                 1.3273,                      0,                      0,                      0
                      1,                   1.54,                 3.4738,                 1.2581,                      0,                      0,                      0,                      0,                 1.7301,                 3.1202,                 1.3234,             1.9802e-05,             1.9802e-05,             1.9802e-05
                      2,                 1.4872,                 3.3804,                 1.1954,                      0,                      0,                      0,                      0,                 1.6782,                 3.0947,                 1.3124,             3.9208e-05,             3.9208e-05,             3.9208e-05
                      3,                 1.4646,                 3.4497,                  1.277,                      0,                      0,                      0,                      0,                  1.593,                 3.1076,                 1.2951,             5.8218e-05,             5.8218e-05,             5.8218e-05
                      4,                 1.3524,                 3.3647,                  1.168,                      0,                      0,                      0,                      0,                 1.4892,                 3.0961,                 1.2547,             7.6832e-05,             7.6832e-05,             7.6832e-05
                      5,                 1.2305,                 3.2211,                 1.1219,                      0,                      0,                      0,                      0,                 1.4673,                 3.0613,                 1.2256,              9.505e-05,              9.505e-05,              9.505e-05
                      6,                 1.3161,                 3.0165,                  1.121,                      0,                      0,                      0,                      0,                 1.4043,                 3.0686,                 1.1901,             0.00011287,             0.00011287,             0.00011287
                      7,                 1.1964,                 2.7527,                 1.0894,                      0,                      0,                      0,                      0,                 1.3277,                 3.0433,                  1.049,              0.0001303,              0.0001303,              0.0001303
                      8,                 1.2435,                 2.5249,                 1.0588,                      0,                      0,                      0,                      0,                 1.1826,                 3.0057,                0.97394,             0.00014733,             0.00014733,             0.00014733
                      9,                 1.2068,                 2.2094,                 1.0418,                      0,                      0,                      0,                      0,                 1.1035,                 2.9567,                0.94061,             0.00016396,             0.00016396,             0.00016396
                     10,                 1.2154,                  1.911,                 1.0374,                      0,                      0,                      0,                      0,                 1.0192,                 2.8864,                 0.9167,              0.0001802,              0.0001802,              0.0001802
                     11,                 1.4314,                  1.843,                 1.0387,                      0,                      0,                      0,                      0,                0.98721,                 2.8234,                0.91663,             0.00019604,             0.00019604,             0.00019604
                     12,                 1.3061,                 1.6687,                 1.0085,                      0,                      0,                      0,                      0,                 1.1173,                 2.7323,                0.93008,             0.00021149,             0.00021149,             0.00021149
                     13,                 1.2597,                 1.3216,                0.98861,                      0,                      0,                      0,                      0,                 1.1436,                 2.6257,                0.92939,             0.00022654,             0.00022654,             0.00022654
                     14,                 1.2516,                 1.1513,                 1.0121,                      0,                      0,                      0,                      0,                 1.0645,                  2.431,                0.91555,             0.00024119,             0.00024119,             0.00024119
                     15,                 1.1897,                 1.0516,                0.99518,                      0,                      0,                      0,                      0,                 1.0091,                 2.2734,                0.91259,             0.00025545,             0.00025545,             0.00025545
                     16,                 1.0501,                0.94711,                0.97507,                      0,                      0,                      0,                      0,                 1.0231,                 2.0974,                0.92624,             0.00026931,             0.00026931,             0.00026931
                     17,                 1.1557,                0.97845,                 1.0297,                      0,                      0,                      0,                      0,                 1.0231,                 2.0974,                0.92624,             0.00028278,             0.00028278,             0.00028278
                     18,                 1.0219,                0.94174,                0.95447,                      0,                      0,                      0,                      0,                 1.0806,                 1.9085,                0.93621,             0.00029585,             0.00029585,             0.00029585
                     19,                 1.2155,                0.89166,                 1.0139,                      0,                      0,                      0,                      0,                 1.0806,                 1.9085,                0.93621,             0.00030852,             0.00030852,             0.00030852
                     20,                 1.1494,                  1.028,                 1.0105,                      0,                      0,                      0,                      0,                 1.1178,                 1.7111,                0.92702,              0.0003208,              0.0003208,              0.0003208
                     21,                 1.1546,                 0.8851,                 1.0267,                      0,                      0,                      0,                      0,                 1.1178,                 1.7111,                0.92702,             0.00033268,             0.00033268,             0.00033268
                     22,                 1.0853,                0.83643,                0.99441,                      0,                      0,                      0,                      0,                 1.0379,                  1.556,                 0.8938,             0.00034417,             0.00034417,             0.00034417
                     23,                  1.027,                0.83708,                 1.0083,                      0,                      0,                      0,                      0,                 1.0379,                  1.556,                 0.8938,             0.00035526,             0.00035526,             0.00035526
                     24,                 1.0553,                0.88955,                 0.9923,                      0,                      0,                      0,                      0,                0.97004,                 1.4045,                 0.8886,             0.00036595,             0.00036595,             0.00036595
                     25,                 1.0537,                0.83873,                 1.0124,                      0,                      0,                      0,                      0,                0.97004,                 1.4045,                 0.8886,             0.00037625,             0.00037625,             0.00037625
                     26,                 1.0972,                0.86231,                   1.02,                      1,                0.16667,                0.58332,                0.52499,                 1.0076,                 1.2393,                0.91303,             0.00038615,             0.00038615,             0.00038615
                     27,                 1.0516,                0.87318,                0.97889,                      1,                0.16667,                0.58332,                0.52499,                 1.0076,                 1.2393,                0.91303,             0.00039566,             0.00039566,             0.00039566
                     28,                  1.042,                0.88353,                0.96751,                      1,                      1,                  0.995,                 0.8042,                  1.093,                 1.0811,                 1.0344,             0.00040477,             0.00040477,             0.00040477
                     29,                 1.0897,                0.86311,                0.99566,                      1,                      1,                  0.995,                 0.8042,                  1.093,                 1.0811,                 1.0344,             0.00041348,             0.00041348,             0.00041348
                     30,                 1.0632,                 0.8799,                0.98718,                      1,                      1,                  0.995,                0.74922,                 1.1699,                0.95381,                 1.1692,              0.0004218,              0.0004218,              0.0004218
                     31,                 1.1311,                0.83415,                0.99804,                      1,                      1,                  0.995,                0.74922,                 1.1699,                0.95381,                 1.1692,             0.00042972,             0.00042972,             0.00042972
                     32,                 1.0176,                0.82825,                0.98493,                      1,                      1,                  0.995,                0.69002,                 1.2715,                0.91342,                 1.0923,             0.00043725,             0.00043725,             0.00043725
                     33,                 1.0267,                0.79683,                0.96027,                      1,                      1,                  0.995,                0.69002,                 1.2715,                0.91342,                 1.0923,             0.00044438,             0.00044438,             0.00044438
                     34,                   1.05,                0.81051,                0.96068,                      1,                      1,                  0.995,                0.78222,                 1.1224,                0.91284,                 0.9394,             0.00045111,             0.00045111,             0.00045111
                     35,                0.98449,                0.81713,                0.93765,                      1,                      1,                  0.995,                0.78222,                 1.1224,                0.91284,                 0.9394,             0.00045745,             0.00045745,             0.00045745
                     36,                 1.0386,                0.81839,                 0.9619,                      1,                      1,                  0.995,                0.80371,                0.97184,                0.91975,                0.90026,             0.00046339,             0.00046339,             0.00046339
                     37,                 1.0232,                0.78578,                0.93776,                      1,                      1,                  0.995,                0.80371,                0.97184,                0.91975,                0.90026,             0.00046894,             0.00046894,             0.00046894
                     38,                 1.0103,                0.81014,                0.93238,                      1,                      1,                  0.995,                0.80295,                0.96462,                0.93354,                0.91074,             0.00047409,             0.00047409,             0.00047409
                     39,                 1.0187,                0.81702,                 0.9365,                      1,                      1,                  0.995,                0.80295,                0.96462,                0.93354,                0.91074,             0.00047884,             0.00047884,             0.00047884
                     40,                0.98485,                0.77971,                0.92701,                      1,                      1,                  0.995,                0.76077,                 0.9807,                0.93604,                 0.9094,              0.0004832,              0.0004832,              0.0004832
                     41,                 1.0444,                0.76381,                0.95485,                      1,                      1,                  0.995,                0.76077,                 0.9807,                0.93604,                 0.9094,             0.00048716,             0.00048716,             0.00048716
                     42,                 1.0156,                0.79953,                0.98842,                      1,                      1,                  0.995,                0.81545,                0.87543,                0.92788,                0.90117,             0.00049073,             0.00049073,             0.00049073
