                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.5853,                 3.6196,                 1.2698,                      0,                      0,                      0,                      0,                 1.9066,                 3.4487,                 1.3582,                      0,                      0,                      0
                      1,                 1.6438,                 3.6356,                 1.2838,                      0,                      0,                      0,                      0,                 1.8385,                 3.4223,                  1.343,             1.9802e-05,             1.9802e-05,             1.9802e-05
                      2,                 1.6563,                 3.6016,                  1.301,                      0,                      0,                      0,                      0,                 1.7247,                 3.3849,                 1.3161,             3.9208e-05,             3.9208e-05,             3.9208e-05
                      3,                 1.7411,                 3.6605,                 1.2187,                      0,                      0,                      0,                      0,                 1.6431,                 3.3111,                 1.2256,             5.8218e-05,             5.8218e-05,             5.8218e-05
                      4,                 1.5565,                 3.5384,                 1.1889,                      0,                      0,                      0,                      0,                 1.5619,                 3.2722,                  1.158,             7.6832e-05,             7.6832e-05,             7.6832e-05
                      5,                 1.5679,                 3.3995,                 1.1801,                      0,                      0,                      0,                      0,                 1.4962,                  3.211,                 1.1285,              9.505e-05,              9.505e-05,              9.505e-05
                      6,                 1.4471,                 3.3303,                 1.1279,                      0,                      0,                      0,                      0,                 1.4558,                 3.1326,                 1.0773,             0.00011287,             0.00011287,             0.00011287
                      7,                 1.2619,                 3.1083,                 1.0887,                      0,                      0,                      0,                      0,                  1.384,                 3.0888,                 1.0221,              0.0001303,              0.0001303,              0.0001303
                      8,                 1.5355,                  3.104,                 1.0793,                      0,                      0,                      0,                      0,                 1.3891,                 3.0843,                0.99629,             0.00014733,             0.00014733,             0.00014733
                      9,                 1.4272,                 2.8683,                  1.033,                      0,                      0,                      0,                      0,                 1.4483,                 3.1429,                  1.008,             0.00016396,             0.00016396,             0.00016396
                     10,                 1.5074,                 2.6726,                 1.0717,                      0,                      0,                      0,                      0,                 1.5105,                 3.1132,                 1.0248,              0.0001802,              0.0001802,              0.0001802
                     11,                  1.416,                 2.4503,                 1.0029,                      0,                      0,                      0,                      0,                  1.542,                 3.0384,                 1.0375,             0.00019604,             0.00019604,             0.00019604
                     12,                 1.3674,                 2.1098,                 1.0092,                      0,                      0,                      0,                      0,                 1.4258,                 2.9244,                 1.0223,             0.00021149,             0.00021149,             0.00021149
                     13,                 1.4199,                 1.5594,                 1.0122,                      0,                      0,                      0,                      0,                 1.2679,                 2.8043,                 1.0106,             0.00022654,             0.00022654,             0.00022654
                     14,                 1.3007,                 1.4432,                  1.006,                      0,                      0,                      0,                      0,                 1.2771,                 2.7634,                 1.0747,             0.00024119,             0.00024119,             0.00024119
                     15,                 1.2582,                 1.6828,                0.96996,                      0,                      0,                      0,                      0,                 1.3431,                 2.7092,                 1.1414,             0.00025545,             0.00025545,             0.00025545
                     16,                 1.1741,                 1.0715,                 1.0013,                      0,                      0,                      0,                      0,                 1.3418,                  2.533,                 1.1615,             0.00026931,             0.00026931,             0.00026931
                     17,                 1.2128,                0.93004,                0.97837,                      0,                      0,                      0,                      0,                 1.3418,                  2.533,                 1.1615,             0.00028278,             0.00028278,             0.00028278
                     18,                 1.3228,                 1.0917,                0.98433,                      0,                      0,                      0,                      0,                 1.2578,                 2.2712,                 1.0868,             0.00029585,             0.00029585,             0.00029585
                     19,                 1.3179,                 1.0171,                 1.0122,                      0,                      0,                      0,                      0,                 1.2578,                 2.2712,                 1.0868,             0.00030852,             0.00030852,             0.00030852
                     20,                 1.4986,                 1.2055,                 1.0117,                      0,                      0,                      0,                      0,                  1.284,                 2.0712,                0.99913,              0.0003208,              0.0003208,              0.0003208
                     21,                 1.2133,                0.93635,                0.92335,                      0,                      0,                      0,                      0,                  1.284,                 2.0712,                0.99913,             0.00033268,             0.00033268,             0.00033268
                     22,                 1.4171,                0.94869,                 1.0026,                      1,                 0.0625,                0.53124,                0.15937,                 1.4249,                 1.9066,                 1.0137,             0.00034417,             0.00034417,             0.00034417
                     23,                 1.4412,                 1.0621,                0.98723,                      1,                 0.0625,                0.53124,                0.15937,                 1.4249,                 1.9066,                 1.0137,             0.00035526,             0.00035526,             0.00035526
                     24,                 1.3093,                  1.011,                0.98127,                      1,                 0.4375,                0.71873,                 0.2326,                 1.7237,                 1.7609,                 1.1658,             0.00036595,             0.00036595,             0.00036595
                     25,                 1.4889,                 1.0285,                 1.0123,                      1,                 0.4375,                0.71873,                 0.2326,                 1.7237,                 1.7609,                 1.1658,             0.00037625,             0.00037625,             0.00037625
                     26,                 1.5017,                0.99327,                  1.038,                      1,                 0.8125,                 0.9062,                0.29171,                 1.8349,                 1.6033,                 1.2413,             0.00038615,             0.00038615,             0.00038615
                     27,                 1.5994,                 1.0667,                 1.0907,                      1,                 0.8125,                 0.9062,                0.29171,                 1.8349,                 1.6033,                 1.2413,             0.00039566,             0.00039566,             0.00039566
                     28,                 1.5205,                  1.044,                0.99709,                      1,                 0.9375,                 0.9686,                0.39927,                 1.7164,                 1.4198,                 1.2229,             0.00040477,             0.00040477,             0.00040477
                     29,                   1.51,                 0.9505,                 1.0082,                      1,                 0.9375,                 0.9686,                0.39927,                 1.7164,                 1.4198,                 1.2229,             0.00041348,             0.00041348,             0.00041348
                     30,                 1.5779,                 1.0922,                 1.1236,                      1,                 0.9375,                 0.9686,                0.55449,                 1.4063,                 1.2006,                 1.0806,              0.0004218,              0.0004218,              0.0004218
                     31,                 1.3472,                 0.8438,                 0.9676,                      1,                 0.9375,                 0.9686,                0.55449,                 1.4063,                 1.2006,                 1.0806,             0.00042972,             0.00042972,             0.00042972
                     32,                 1.4653,                0.97293,                 1.0379,                      1,                      1,                  0.995,                0.64822,                 1.1348,                 1.1104,                 0.9441,             0.00043725,             0.00043725,             0.00043725
                     33,                 1.2125,                0.83552,                0.94208,                      1,                      1,                  0.995,                0.64822,                 1.1348,                 1.1104,                 0.9441,             0.00044438,             0.00044438,             0.00044438
                     34,                 1.1702,                0.87875,                0.95888,                      1,                      1,                  0.995,                0.70077,                 1.0166,                 1.0263,                0.93415,             0.00045111,             0.00045111,             0.00045111
                     35,                 1.2195,                0.85539,                0.93395,                      1,                      1,                  0.995,                0.70077,                 1.0166,                 1.0263,                0.93415,             0.00045745,             0.00045745,             0.00045745
                     36,                  1.072,                0.76684,                0.96355,                      1,                      1,                  0.995,                0.68848,                  1.074,                0.97037,                0.98542,             0.00046339,             0.00046339,             0.00046339
                     37,                  1.241,                0.79141,                0.99419,                      1,                      1,                  0.995,                0.68848,                  1.074,                0.97037,                0.98542,             0.00046894,             0.00046894,             0.00046894
                     38,                 1.3616,                0.89234,                 1.0267,                      1,                  0.875,                 0.9374,                0.67174,                 1.0819,                0.93439,                 0.9791,             0.00047409,             0.00047409,             0.00047409
                     39,                 1.3518,                0.88354,                 1.0063,                      1,                  0.875,                 0.9374,                0.67174,                 1.0819,                0.93439,                 0.9791,             0.00047884,             0.00047884,             0.00047884
                     40,                 1.3566,                0.87979,                  1.047,                      1,                  0.875,                 0.9374,                0.70482,                 1.0426,                0.89608,                0.96128,              0.0004832,              0.0004832,              0.0004832
                     41,                 1.0344,                0.79849,                0.95497,                      1,                  0.875,                 0.9374,                0.70482,                 1.0426,                0.89608,                0.96128,             0.00048716,             0.00048716,             0.00048716
                     42,                 1.1495,                0.85512,                0.98051,                      1,                 0.8125,                 0.9062,                0.71853,                 1.0394,                0.89397,                0.96597,             0.00049073,             0.00049073,             0.00049073
                     43,                 1.1509,                 0.8834,                 1.0349,                      1,                 0.8125,                 0.9062,                0.71853,                 1.0394,                0.89397,                0.96597,              0.0004939,              0.0004939,              0.0004939
                     44,                 1.1018,                 1.0274,                 1.0291,                      1,                   0.75,                  0.875,                0.68581,                 1.0333,                0.93167,                0.96608,             0.00049667,             0.00049667,             0.00049667
                     45,                 1.1013,                0.79014,                0.95943,                      1,                   0.75,                  0.875,                0.68581,                 1.0333,                0.93167,                0.96608,             0.00049905,             0.00049905,             0.00049905
                     46,                  1.113,                0.82003,                0.97363,                      1,                  0.625,                0.81247,                 0.6449,                   1.01,                0.98758,                0.94863,             0.00050103,             0.00050103,             0.00050103
                     47,                  1.057,                0.77882,                0.94597,                      1,                  0.625,                0.81247,                 0.6449,                   1.01,                0.98758,                0.94863,             0.00050262,             0.00050262,             0.00050262
                     48,                 1.0715,                0.81665,                0.99646,                      1,                 0.6875,                0.84372,                0.62947,                  1.009,                 1.0387,                 0.9298,             0.00050381,             0.00050381,             0.00050381
                     49,                 1.1603,                0.81829,                0.97398,                      1,                 0.6875,                0.84372,                0.62947,                  1.009,                 1.0387,                 0.9298,              0.0005046,              0.0005046,              0.0005046
                     50,                 1.0438,                0.79835,                 0.9265,                      1,                   0.75,                  0.875,                0.62525,                 1.0723,                 1.0156,                0.94978,               0.000505,               0.000505,               0.000505
                     51,                0.95067,                0.72702,                0.93856,                      1,                   0.75,                  0.875,                0.62525,                 1.0723,                 1.0156,                0.94978,               0.000505,               0.000505,               0.000505
                     52,                 1.0898,                0.79565,                0.95395,                      1,                   0.75,                  0.875,                0.62525,                 1.0723,                 1.0156,                0.94978,             0.00050461,             0.00050461,             0.00050461
                     53,                 1.1158,                0.80076,                0.95681,                      1,                   0.75,                  0.875,                0.60488,                 1.1319,                0.98649,                0.98104,             0.00050382,             0.00050382,             0.00050382
                     54,                 1.0878,                0.75898,                0.94788,                      1,                   0.75,                  0.875,                0.60488,                 1.1319,                0.98649,                0.98104,             0.00050263,             0.00050263,             0.00050263
                     55,                 1.0504,                0.79608,                0.96203,                      1,                   0.75,                  0.875,                0.60488,                 1.1319,                0.98649,                0.98104,             0.00050105,             0.00050105,             0.00050105
